"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"101933024";"Земельный участок";"79:04:3600021";1826;"Договор купли-продажи";"04.2016";"04.2016";2766326,00;1514,97;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99205845001";"Еврейская автономная область";"Биробиджанский";;"Птичник";"Центральная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6470629316
"101933024";"Земельный участок";"79:04:3600021";1826;"Договор купли-продажи";"04.2016";"04.2016";2766326,00;1514,97;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99205845001";"Еврейская автономная область";"Биробиджанский";;"Птичник";"Центральная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6470629326
"101933024";"Земельный участок";"79:04:3600021";1826;"Договор купли-продажи";"04.2016";"04.2016";2766326,00;1514,97;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99205845001";"Еврейская автономная область";"Биробиджанский";;"Птичник";"Центральная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6470629329
"1060558024";"Земельный участок";"79:04:2500006";4600;"Договор купли-продажи";"02.2016";"03.2016";120000,00;26,09;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"40 лет Победы";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6470629330
"128936024";"Земельный участок";"79:06:3900001";1544;"Договор купли-продажи";"04.2016";"04.2016";758900,00;491,52;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99230565001";"Еврейская автономная область";"Смидовичский";;"Владимировка";"Амурская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6470683310
"205197024";"Земельный участок";"79:02:1300004";900;"Договор купли-продажи";"04.2016";"04.2016";46974,00;52,19;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Федько";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6470683315
"128936024";"Земельный участок";"79:06:3900001";1544;"Договор купли-продажи";"04.2016";"04.2016";758900,00;491,52;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99230565001";"Еврейская автономная область";"Смидовичский";;"Владимировка";"Амурская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6470683318
"205197024";"Земельный участок";"79:02:1300004";900;"Договор купли-продажи";"04.2016";"04.2016";46974,00;52,19;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Федько";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6470683324
"205197024";"Земельный участок";"79:02:1300004";900;"Договор купли-продажи";"04.2016";"04.2016";46974,00;52,19;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Федько";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6470683325
"205197024";"Земельный участок";"79:02:1300004";900;"Договор купли-продажи";"04.2016";"04.2016";46974,00;52,19;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Федько";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6470683327
"1246910024";"Земельный участок";"79:02:1300020";1123;"Договор купли-продажи";"06.2015";"04.2016";7000000,00;6233,30;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Милицейская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6470813374
"1066024024";"Земельный участок";"79:02:1300020";670;"Договор купли-продажи";"06.2015";"04.2016";7000000,00;10447,76;;"Земли населенных пунктов";;;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Милицейская";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6470813379
"1066024024";"Земельный участок";"79:02:1300020";670;"Договор купли-продажи";"06.2015";"04.2016";5000000,00;7462,69;;"Земли населенных пунктов";;;;"Ипотека";;;"99225805001";"Еврейская автономная область";"Октябрьский";;"Амурзет";"Милицейская";;9;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6470813387
"1289325024";"Земельный участок";"79:06:2716002";566;"Договор купли-продажи";"04.2016";"04.2016";200000,00;353,36;"1/2";"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6470847316
"1289325024";"Земельный участок";"79:06:2716002";566;"Договор купли-продажи";"04.2016";"04.2016";200000,00;353,36;"1/2";"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6470847320
"1289435024";"Земельный участок";"79:04:3600011";2103;"Договор купли-продажи";"04.2016";"04.2016";1270000,00;603,90;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205845001";"Еврейская автономная область";"Биробиджанский";;"Птичник";"Октябрьская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6470911949
"157701024";"Земельный участок";"79:04:3700005";1500;"Договор купли-продажи";"04.2016";"04.2016";1190000,00;793,33;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"99205845003";"Еврейская автономная область";"Биробиджанский";;"Раздольное";"Садовая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6470911953
"157701024";"Земельный участок";"79:04:3700005";1500;"Договор купли-продажи";"04.2016";"04.2016";1190000,00;793,33;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"99205845003";"Еврейская автономная область";"Биробиджанский";;"Раздольное";"Садовая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6470911956
