"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"717956020";"Земельный участок";"27:23:0011016";4882;"Договор купли-продажи";"06.2013";"07.2013";8000000,00;1638,67;;"Земли населенных пунктов";;;;"Ипотека";;;"08401371000";"Хабаровский край";;"Хабаровск";;"Трехгорная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6473773337
"664792020";"Земельный участок";"27:23:0050907";1762;"Договор купли-продажи";"06.2016";"07.2016";732423,41;415,68;;"Земли населенных пунктов";;;;"Ипотека";;;"08401365000";"Хабаровский край";;"Хабаровск";;"Суворова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6473773348
"95707009";"Земельный участок";"27:04:0301001";1556;"Договор купли-продажи";"06.2016";"07.2016";500000,00;321,34;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08212559000";"Хабаровский край";"Ванинский";;"Октябрьский";"Дарвина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6473773356
"95707009";"Земельный участок";"27:04:0301001";1556;"Договор купли-продажи";"06.2016";"07.2016";500000,00;321,34;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08212559000";"Хабаровский край";"Ванинский";;"Октябрьский";"Дарвина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6473773368
"95707009";"Земельный участок";"27:04:0301001";1556;"Договор купли-продажи";"06.2016";"07.2016";500000,00;321,34;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08212559000";"Хабаровский край";"Ванинский";;"Октябрьский";"Дарвина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6473773422
"95707009";"Земельный участок";"27:04:0301001";1556;"Договор купли-продажи";"06.2016";"07.2016";500000,00;321,34;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08212559000";"Хабаровский край";"Ванинский";;"Октябрьский";"Дарвина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6473773424
"3208003";"Земельный участок";"27:14:0010702";873;"Договор купли-продажи";"07.2006";"07.2006";184,77;0,21;;"Земли населенных пунктов";;;;"Без обременения";;;"08244000004";"Хабаровский край";"Солнечный";;"Березовый";"Торговая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6473773437
"2029341020";"Земельный участок";"27:23:0010419";1005;"Договор купли-продажи";"07.2016";"07.2016";430000,00;427,86;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"08401000000";"Хабаровский край";;"Хабаровск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6473773441
"2029341020";"Земельный участок";"27:23:0010419";1005;"Договор купли-продажи";"07.2016";"07.2016";430000,00;427,86;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"08401000000";"Хабаровский край";;"Хабаровск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6473773455
"211319004";"Земельный участок";"27:22:0040203";530;"Договор купли-продажи";"06.2016";"07.2016";438160,00;826,72;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08409000000";"Хабаровский край";;"Комсомольск-на-Амуре";;"Токарная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6473844317
