"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"115986020";"Земельный участок";"27:17:0302101";1600;"Договор купли-продажи";"02.2004";"02.2004";1376,00;0,86;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"08255000044";"Хабаровский край";"Хабаровский";;"Некрасовка";"Фабричная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6435224310
"31054004";"Земельный участок";"27:22:0040609";645,9;"Договор купли-продажи";"03.2014";"03.2014";1620000,00;2508,13;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08409000000";"Хабаровский край";;"Комсомольск-на-Амуре";;"Свердлова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6435224364
"1098266020";"Земельный участок";"27:19:0010225";1325;"Договор купли-продажи";"02.2014";"02.2014";415317,97;313,45;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"08406000000";"Хабаровский край";;"Бикин";;"Зеленая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6435224401
"1933657020";"Земельный участок";"27:23:0051521";600;"Договор купли-продажи";"10.2013";"10.2013";500000,00;833,33;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08401365000";"Хабаровский край";;"Хабаровск";;"Новоуссурийская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6435224414
"188839020";"Земельный участок";"27:23:0051253";817;"Договор купли-продажи";"11.2011";"11.2011";2100000,00;2570,38;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"08401365000";"Хабаровский край";;"Хабаровск";;"Ульяновская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6435224498
"72829020";"Земельный участок";"27:17:0604401";900;"Договор купли-продажи";"04.2013";"04.2013";1000000,00;1111,11;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"08255000000";"Хабаровский край";"Хабаровский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6435224573
"42747010";"Земельный участок";"27:20:0010127";1006;"Договор купли-продажи";"09.2011";"09.2011";300000,00;298,21;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"08414000000";"Хабаровский край";;"Николаевск-на-Амуре";;"Бошняка";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6435224615
"792196020";"Земельный участок";"27:23:0040663";622;"Договор купли-продажи";"05.2014";"06.2014";600000,00;964,63;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"08401371000";"Хабаровский край";;"Хабаровск";;"Березка";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6435224653
"136898009";"Земельный участок";"27:13:0302014";1002;"Договор купли-продажи";"09.2013";"10.2013";50000,00;49,90;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"08242565000";"Хабаровский край";"Советско-Гаванский";;"Майский";"Малахова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6435224781
"2085519020";"Земельный участок";"27:17:0600801";1005;"Договор купли-продажи";"04.2015";"04.2015";3400000,00;3383,08;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08255000034";"Хабаровский край";"Хабаровский";;"Краснореченское";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6435224888
"2153607020";"Земельный участок";"27:23:0041011";608,46;"Договор купли-продажи";"09.2015";"09.2015";850000,00;1396,97;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"08401000000";"Хабаровский край";;"Хабаровск";;"Рыбинская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6435224906
"1051671020";"Земельный участок";"27:08:0020405";2600;"Договор купли-продажи";"10.2012";"10.2012";612000,00;235,38;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08224000023";"Хабаровский край";"Имени Лазо";;"Бичевая";"Шоссейный";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6435224928
"161851020";"Земельный участок";"27:17:0300201";750;"Договор купли-продажи";"11.2007";"12.2007";80000,00;106,67;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08255000000";"Хабаровский край";"Хабаровский";;"Виноградовка";"Юбилейная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6435224945
"3730003";"Земельный участок";"27:14:0010103";1147,2;"Договор купли-продажи";"08.2009";"08.2009";371,69;0,32;;"Земли населенных пунктов";;;;"Без обременения";;;"08244000000";"Хабаровский край";"Солнечный";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6435225018
"747020";"Земельный участок";"27:08:0010202";2800;"Договор купли-продажи";"10.2012";"11.2012";387000,00;138,21;;"Земли населенных пунктов";;;;"Ипотека";;;"08224000038";"Хабаровский край";"Имени Лазо";;"Могилевка";"Гагарина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6435225021
"11193006";"Земельный участок";"27:06:0020738";1172;"Договор купли-продажи";"08.2014";"08.2014";200000,00;170,65;"1/8";"Земли населенных пунктов";;;;"Ипотека";;;"08217501000";"Хабаровский край";"Вяземский";"Вяземский";;"Красноармейская";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6435225100
"28573010";"Земельный участок";"27:20:0010108";1200;"Договор купли-продажи";"02.2008";"02.2008";620,40;0,52;;"Земли населенных пунктов";;;;"Без обременения";;;"08414000000";"Хабаровский край";;"Николаевск-на-Амуре";;"Хабаровская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6435225116
"843245020";"Земельный участок";"27:08:0010617";2700;"Договор купли-продажи";"08.2012";"08.2012";359191,99;133,03;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08224000028";"Хабаровский край";"Имени Лазо";;"Георгиевка";"Ломоносова";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6435225185
"170750020";"Земельный участок";"27:23:0011138";600;"Договор купли-продажи";"11.2014";"11.2014";3000000,00;5000,00;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"08401371000";"Хабаровский край";;"Хабаровск";;"Глинки";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6435225235
"12572020";"Земельный участок";"27:17:0600402";1500;"Договор купли-продажи";"09.2014";"09.2014";1955000,00;1303,33;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08255555000";"Хабаровский край";"Хабаровский";;"Корфовский";"Владивостокская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6435225280
"32766006";"Земельный участок";"27:03:0010417";1594;"Договор купли-продажи";"07.2012";"07.2012";350000,00;219,57;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08209000005";"Хабаровский край";"Бикинский";;"Лермонтовка";"Дальневосточная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6435226368
"992900020";"Земельный участок";"27:17:0625001";1050;"Договор купли-продажи";"09.2014";"09.2014";306000,00;291,43;;"Земли сельскохозяйственного назначения";;;;"Ипотека";;;"08255000000";"Хабаровский край";"Хабаровский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6435226416
"165668020";"Земельный участок";"27:17:0607101";700;"Договор купли-продажи";"10.2005";"10.2005";87000,00;124,29;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"08255000000";"Хабаровский край";"Хабаровский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6435226434
"842020";"Земельный участок";"27:08:0010308";1800;"Договор купли-продажи";"10.2012";"10.2012";400000,00;222,22;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"08224557000";"Хабаровский край";"Имени Лазо";;"Хор";"Пограничная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6435226548
