"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"4368004";"Земельный участок";"65:03:0000019";1200;"Договор купли-продажи";"10.2002";"10.2002";10000,00;8,33;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"64216822005";"Сахалинская область";"Корсаковский";;"Третья Падь";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6444453181
"150448020";"Земельный участок";"65:01:0310003";842;"Договор купли-продажи";"09.2015";"09.2015";622918,00;739,81;"1/8";"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6444453205
"10289009";"Земельный участок";"65:08:0000044";1526;"Договор купли-продажи";"08.2010";"09.2010";350000,00;229,36;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"64254833001";"Сахалинская область";"Холмский";;"Чапланово";"Речная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6444453252
"9145013";"Земельный участок";"65:22:0000010";571;"Договор купли-продажи";"05.2009";"06.2009";1132,15;1,98;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"64232551000";"Сахалинская область";"Ногликский";;"Ноглики";"Лиманский";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6444453375
"54558020";"Земельный участок";"65:01:0311004";41730;"Договор купли-продажи";"01.2006";"01.2006";3000000,00;71,89;;"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;"Шлакоблочная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6444453413
"125687020";"Земельный участок";"65:01:0310004";1000;"Договор купли-продажи";"07.2015";"07.2015";2640000,00;2640,00;"1/2";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6444453429
"201118020";"Земельный участок";"65:01:0402002";1000;"Договор купли-продажи";"11.2010";"12.2010";500000,00;500,00;;"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6444453534
"161937020";"Земельный участок";"65:01:0205006";992;"Договор купли-продажи";"08.2011";"09.2011";2635000,00;2656,25;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6444453734
"205235020";"Земельный участок";"65:01:0204006";636;"Договор купли-продажи";"03.2014";"04.2014";429408,50;675,17;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;"Проточная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6444453760
"192145020";"Земельный участок";"65:01:0102003";432;"Договор купли-продажи";"05.2015";"05.2015";640616,00;1482,91;;"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;"Кирпичная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6444453764
"55517020";"Земельный участок";"65:01:0503003";1000;"Договор купли-продажи";"11.2013";"12.2013";2300000,00;2300,00;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";;"Боевой Славы";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6444453791
"7193020";"Земельный участок";"65:01:0901010";1000;"Договор купли-продажи";"11.2013";"12.2013";1700000,00;1700,00;;"Земли населенных пунктов";;;;"Ипотека";;;"64401000000";"Сахалинская область";;"Южно-Сахалинск";"Ново-Александровск";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6444453806
