"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"41564004";"Земельный участок";"25:32:020801";596;"Договор купли-продажи";"08.2009";"09.2009";150000,00;251,68;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05420000000";"Приморский край";;"Спасск-Дальний";;"Горького";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6452318463
"30602023";"Земельный участок";"25:25:200001";1220;"Договор купли-продажи";"08.2009";"08.2009";350000,00;286,89;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05259000012";"Приморский край";"Яковлевский";;"Новосысоевка";"Сухановская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6452318524
"20920013";"Земельный участок";"25:21:220101";3426;"Договор купли-продажи";"04.2008";"05.2008";350000,00;102,16;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05250000004";"Приморский край";"Хорольский";;"Вознесенка";"Ильича";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6452318582
"1328188001";"Земельный участок";"25:28:050020";900;"Договор купли-продажи";"11.2012";"11.2012";11690000,00;12988,89;;"Земли населенных пунктов";;;;"Без обременения";;;"05401372000";"Приморский край";;"Владивосток";;"Шкотовский";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6452318678
"36080011";"Земельный участок";"25:20:210102";2500;"Договор купли-продажи";"06.2010";"06.2010";857,00;0,34;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05248551000";"Приморский край";"Хасанский";;"Славянка";"Луговая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6452318731
"77977008";"Земельный участок";"25:24:260101";2303;"Договор купли-продажи";"09.2014";"09.2014";430000,00;186,71;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"05257000011";"Приморский край";"Шкотовский";;"Подъяпольское";"Школьная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6452318783
"163527001";"Земельный участок";"25:28:010010";600;"Договор купли-продажи";"05.2007";"05.2007";2750000,00;4583,33;"1/2";"Земли населенных пунктов";;;;"Без обременения";;;"05401364000";"Приморский край";;"Владивосток";;"Полонского";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6452318816
"32486005";"Земельный участок";"25:09:090101";3500;"Договор купли-продажи";"10.2012";"11.2012";100000,00;28,57;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05220000008";"Приморский край";"Михайловский";;"Даниловка";"Ленинская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6452318855
"36194004";"Земельный участок";"25:16:290101";5000;"Договор купли-продажи";"09.2008";"10.2008";1000,00;0,20;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05237000008";"Приморский край";"Спасский";;"Воскресенка";"Центральный";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6452318915
"16161003";"Земельный участок";"25:23:150105";1627;"Договор купли-продажи";"12.2007";"12.2007";150000,00;92,19;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05255000001";"Приморский край";"Чугуевский";;"Чугуевка";"Пугачева";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6452318931
