"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"147191012";"Земельный участок";"25:11:200103";1063;"Договор купли-продажи";"07.2010";"08.2010";1911600,00;1798,31;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05226000001";"Приморский край";"Октябрьский";;"Покровка";"Потемкина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455057861
"203838012";"Земельный участок";"25:34:016201";1500;"Договор купли-продажи";"04.2012";"05.2012";620000,00;413,33;;"Земли населенных пунктов";;;;"Без обременения";;;"05423000000";"Приморский край";;"Уссурийск";;"Борисовская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6455058120
"156570012";"Земельный участок";"25:34:017402";1500;"Договор купли-продажи";"10.2012";"10.2012";1600000,00;1066,67;"27/120";"Земли населенных пунктов";;;;"Без обременения";;;"05423000000";"Приморский край";;"Уссурийск";;"Воровского";;9;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6455058129
"43484023";"Земельный участок";"25:26:010323";972;"Договор купли-продажи";"11.2014";"11.2014";1800000,00;1851,85;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"05403000000";"Приморский край";;"Арсеньев";;"Матросова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6455058144
"35999006";"Земельный участок";"25:27:080001";1229;"Договор купли-продажи";"04.2008";"04.2008";1000000,00;813,67;;"Земли населенных пунктов";;;;"Без обременения";;;"05405000000";"Приморский край";;"Артем";"Кневичи";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6455059534
"226088023";"Земельный участок";"25:26:010207";1340;"Договор купли-продажи";"06.2015";"06.2015";56000,00;41,79;;"Земли населенных пунктов";;;;"Без обременения";;;"05403000000";"Приморский край";;"Арсеньев";;"Украинский";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6455059542
"123465012";"Земельный участок";"25:18:370101";2718;"Договор купли-продажи";"07.2015";"08.2015";2500000,00;919,79;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05423000034";"Приморский край";;"Уссурийск";"Тимирязевский";"Михайловское";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6455059582
"25009008";"Земельный участок";"25:24:140101";1194;"Договор купли-продажи";"05.2007";"05.2007";270000,00;226,13;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05257565000";"Приморский край";"Шкотовский";;"Шкотово";"Горького";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6455059606
"202808012";"Земельный участок";"25:11:050101";2700;"Договор купли-продажи";"11.2012";"12.2012";858000,00;317,78;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05226000014";"Приморский край";"Октябрьский";;"Полтавка";"Фирсова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6455059707
"15843017";"Земельный участок";"25:15:050101";3372,9;"Договор купли-продажи";"06.2007";"06.2007";100000,00;29,65;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05234000002";"Приморский край";"Пожарский";;"Алчан";"Железнодорожная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6455059718
"164254006";"Земельный участок";"25:27:080001";1500;"Договор купли-продажи";"12.2012";"12.2012";1000000,00;666,67;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05405000000";"Приморский край";;"Артем";"Кневичи";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455059846
"25052008";"Земельный участок";"25:24:140201";560;"Договор купли-продажи";"08.2014";"08.2014";430000,00;767,86;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05257565000";"Приморский край";"Шкотовский";;"Шкотово";"Зальпе";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6455059869
"27026014";"Земельный участок";"25:33:180104";1500;"Договор купли-продажи";"06.2012";"06.2012";360546,73;240,36;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"05417000000";"Приморский край";;"Партизанск";;"Березовая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6455059943
"23754003";"Земельный участок";"25:23:330101";3013;"Договор купли-продажи";"09.2010";"09.2010";195000,00;64,72;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05255000025";"Приморский край";"Чугуевский";;"Самарка";"Партизанская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455060099
"45177011";"Земельный участок";"25:20:170101";3000;"Договор купли-продажи";"12.2010";"12.2010";637,00;0,21;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"94208845001";"Приморский край";"Воткинский";;"Перевозное";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455060223
"249973001";"Земельный участок";"25:28:050023";1500;"Договор купли-продажи";"04.2011";"05.2011";4500000,00;3000,00;;"Земли населенных пунктов";;;;"Без обременения";;;"05401372000";"Приморский край";;"Владивосток";;"Александровича";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6455061340
"250891012";"Земельный участок";"25:11:200102";750;"Договор купли-продажи";"06.2013";"06.2013";393239,00;524,32;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05226000001";"Приморский край";"Октябрьский";;"Покровка";"Дорожная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455061404
"66346015";"Земельный участок";"25:29:010110";651;"Договор купли-продажи";"10.2014";"10.2014";784935,35;1205,74;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"05408000000";"Приморский край";;"Дальнереченск";;"Полтавская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6455061436
"77270018";"Земельный участок";"25:31:010405";538,93;"Договор купли-продажи";"04.2008";"05.2008";1350000,00;2504,96;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"05414000000";"Приморский край";;"Находка";;"Партизанская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6455061575
"33385009";"Земельный участок";"25:03:040001";1372;"Договор купли-продажи";"02.2010";"03.2010";30000,00;21,87;;"Земли населенных пунктов";;;;"Без обременения";;;"05407000003";"Приморский край";;"Дальнегорск";"Краснореченский";"Пионерская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6455061727
"100337023";"Земельный участок";"25:01:200001";3400;"Договор купли-продажи";"09.2012";"09.2012";977500,00;287,50;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05202000015";"Приморский край";"Анучинский";;"Новогордеевка";"Лесная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455061758
"166188001";"Земельный участок";"25:28:050003";400;"Договор купли-продажи";"11.2007";"11.2007";5355000,00;13387,50;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05401000006";"Приморский край";;"Владивосток";"Трудовое";"Курильская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6455061954
"29752014";"Земельный участок";"25:33:180115";1500;"Договор купли-продажи";"04.2007";"05.2007";208000,00;138,67;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05417000000";"Приморский край";;"Партизанск";;"Крутой";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6455062006
"501913001";"Земельный участок";"25:28:040012";660;"Договор купли-продажи";"09.2010";"09.2010";1998000,00;3027,27;"1/3";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05401369000";"Приморский край";;"Владивосток";;"Выселковая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455062466
"24942008";"Земельный участок";"25:24:100101";1500;"Договор купли-продажи";"11.2007";"12.2007";90000,00;60,00;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05257000009";"Приморский край";"Шкотовский";;"Новороссия";"Набережная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6455062523
"38363009";"Земельный участок";"25:03:110001";1286;"Договор купли-продажи";"08.2008";"08.2008";300000,00;233,28;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05407000006";"Приморский край";;"Дальнегорск";"Мономахово";"Москалюк";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6455062528
"76666005";"Земельный участок";"25:09:030301";2135;"Договор купли-продажи";"10.2013";"10.2013";1450000,00;679,16;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"05220554000";"Приморский край";"Михайловский";;"Новошахтинский";"Березовая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6455062556
"229283012";"Земельный участок";"25:11:200103";1007;"Договор купли-продажи";"08.2012";"09.2012";1187000,00;1178,75;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05226000001";"Приморский край";"Октябрьский";;"Покровка";"Арсеньева";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455062568
"226427001";"Земельный участок";"25:28:050003";600;"Договор купли-продажи";"01.2013";"02.2013";1500000,00;2500,00;;"Земли населенных пунктов";;;;"Ипотека";;;"05401000006";"Приморский край";;"Владивосток";"Трудовое";"Карла Маркса";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6455062587
"74232011";"Земельный участок";"25:20:220101";184;"Договор купли-продажи";"11.2013";"11.2013";7000000,00;38043,48;;"Земли населенных пунктов";;;;"Ипотека";;;"05248000003";"Приморский край";"Хасанский";;"База круглая";"Бухта Круглая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455062609
"16980015";"Земельный участок";"25:29:010202";868;"Договор купли-продажи";"10.2009";"10.2009";800000,00;921,66;;"Земли населенных пунктов";;;;"Ипотека";;;"05408000000";"Приморский край";;"Дальнереченск";;"Ломоносова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6455062664
"903681001";"Земельный участок";"25:28:050062";1169;"Договор купли-продажи";"04.2010";"09.2010";50000,00;42,77;"1/20";"Земли населенных пунктов";;;;"Ипотека";;;"05401372000";"Приморский край";;"Владивосток";;"Яблоневая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455062734
"84858002";"Земельный участок";"25:05:100103";800;"Договор купли-продажи";"09.2013";"09.2013";1000,00;1,25;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"05212551000";"Приморский край";"Кировский";;"Кировский";"Шевченко";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6455062785
"37839003";"Земельный участок";"25:23:150108";1583;"Договор купли-продажи";"06.2012";"07.2012";1005827,60;635,39;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"05255000001";"Приморский край";"Чугуевский";;"Чугуевка";"Береговая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6455062832
"16743019";"Земельный участок";"25:22:040001";2550;"Договор купли-продажи";"07.2003";"08.2003";106000,00;41,57;;"Земли населенных пунктов";;;;"Без обременения";;;"05253000021";"Приморский край";"Черниговский";;"Синий Гай";"Спортивная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6455062894
"40189009";"Земельный участок";"25:03:010104";1200;"Договор купли-продажи";"10.2008";"11.2008";750000,00;625,00;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05407000000";"Приморский край";;"Дальнегорск";;"Северная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6455062940
"36498008";"Земельный участок";"25:24:090101";937;"Договор купли-продажи";"05.2008";"06.2008";80000,00;85,38;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"05257000016";"Приморский край";"Шкотовский";;"Стеклянуха";"Центральная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6455063032
"16899020";"Земельный участок";"25:10:050001";1752;"Договор купли-продажи";"09.2006";"09.2006";236000,00;134,70;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05223000003";"Приморский край";"Надеждинский";;"Раздольное";"Буденного";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6455063036
"54003002";"Земельный участок";"25:05:100105";1650;"Договор купли-продажи";"08.2012";"09.2012";10000,00;6,06;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05212551000";"Приморский край";"Кировский";;"Кировский";"Уткинская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6455063042
