"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"35076002";"Земельный участок";"25:30:020402";959;"Договор купли-продажи";"10.2013";"10.2013";394000,00;410,84;"1/4";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"05411000000";"Приморский край";;"Лесозаводск";;"Уссурийская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6454908528
"200934002";"Земельный участок";"25:08:240601";3400;"Договор купли-продажи";"04.2014";"04.2014";5000,00;1,47;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"05411000019";"Приморский край";;"Лесозаводск";"Тихменево";"Советская";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6454908631
"44031006";"Земельный участок";"25:27:030201";1160;"Договор купли-продажи";"08.2014";"09.2014";3726800,00;3212,76;;"Земли населенных пунктов";;;;"Ипотека";;;"05405000000";"Приморский край";;"Артем";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454908702
"60441014";"Земельный участок";"25:33:180113";1418;"Договор купли-продажи";"12.2015";"12.2015";3306384,00;2331,72;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"05417000000";"Приморский край";;"Партизанск";;"Анисимова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6454908704
"38296011";"Земельный участок";"25:20:210101";1245;"Договор купли-продажи";"09.2010";"09.2010";539,00;0,43;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05248551000";"Приморский край";"Хасанский";;"Славянка";"Новая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6454908835
"163250001";"Земельный участок";"25:28:050037";600;"Договор купли-продажи";"02.2008";"03.2008";250000,00;416,67;"1/2";"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Без обременения";;;"05401372000";"Приморский край";;"Владивосток";;"Мусоргского";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6454908854
"440141001";"Земельный участок";"25:28:010003";723;"Договор купли-продажи";"11.2011";"11.2011";6000000,00;8298,76;"88/1000";"Земли населенных пунктов";;;;"Ипотека";;;"05401000000";"Приморский край";;"Владивосток";;"Светланская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454908881
"26485011";"Земельный участок";"25:20:190101";4000;"Договор купли-продажи";"04.2009";"04.2009";1156,00;0,29;;"Земли населенных пунктов";;;;"Без обременения";;;"05248000004";"Приморский край";"Хасанский";;"Бамбурово";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6454908966
"24759010";"Земельный участок";"25:04:040014";2508;"Договор купли-продажи";"07.2008";"07.2008";3000000,00;1196,17;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"05210551000";"Приморский край";"Кавалеровский";;"Кавалерово";"Набережная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6454908998
"24339020";"Земельный участок";"25:10:230004";1333;"Договор купли-продажи";"09.2006";"10.2006";195825,00;146,91;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05223000004";"Приморский край";"Надеждинский";;"Тавричанка";"Водопроводная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6454909114
"14064003";"Земельный участок";"25:23:150105";1501;"Договор купли-продажи";"07.2015";"09.2015";200000,00;133,24;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"05255000001";"Приморский край";"Чугуевский";;"Чугуевка";"Кустарная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6454909173
"236187012";"Земельный участок";"25:34:016302";848;"Договор купли-продажи";"07.2012";"08.2012";20000,00;23,58;;"Земли населенных пунктов";;;;"Без обременения";;;"05423000000";"Приморский край";;"Уссурийск";;"Муданьцзянская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454909204
"80620012";"Земельный участок";"25:11:240101";5000;"Договор купли-продажи";"04.2010";"04.2010";570000,00;114,00;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05226000018";"Приморский край";"Октябрьский";;"Старореченское";"Кузнечная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6454909207
"68576011";"Земельный участок";"25:20:180101";3000;"Договор купли-продажи";"06.2012";"06.2012";2460,00;0,82;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05248000007";"Приморский край";"Хасанский";;"Безверхово";"Янковского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454910323
"42125023";"Земельный участок";"25:25:050001";2500;"Договор купли-продажи";"12.2007";"01.2008";50000,00;20,00;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05259000013";"Приморский край";"Яковлевский";;"Озерное";"Школьная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6454910355
"72395011";"Земельный участок";"25:20:180101";3000;"Договор купли-продажи";"08.2012";"08.2012";2460,60;0,82;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"05248000007";"Приморский край";"Хасанский";;"Безверхово";"Янковского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6454910457
