"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"3707005";"Земельный участок";"28:13:160416";808;"Договор купли-продажи";"04.2004";"04.2004";20000,00;24,75;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10225820001";"Амурская область";"Зейский";;"Береговой";"Студенческая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450263901
"57383002";"Земельный участок";"28:02:000513";714;"Договор купли-продажи";"10.2009";"10.2009";930600,00;1303,36;;"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"Госпитальная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450263902
"93357007";"Земельный участок";"28:05:010905";1000;"Договор купли-продажи";"09.2012";"09.2012";1005991,99;1005,99;;"Земли населенных пунктов";;;;"Без обременения";;;"10430000000";"Амурская область";;"Свободный";;"Карла Маркса";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450263912
"62472005";"Земельный участок";"28:13:022407";1500;"Договор купли-продажи";"12.2012";"01.2013";350000,00;233,33;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10225852001";"Амурская область";"Зейский";;"Сосновый Бор";"Трудовая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450263916
"7731202";"Земельный участок";"28:20:011701";2500;"Договор купли-продажи";"10.2015";"11.2015";373298,28;149,32;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10240828001";"Амурская область";"Ромненский";;"Поздеевка";"Горького";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450263920
"56555005";"Земельный участок";"28:03:050029";1167;"Договор купли-продажи";"10.2012";"11.2012";950000,00;814,05;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10412000000";"Амурская область";;"Зея";;"Сухой Лог";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450263929
"273064001";"Земельный участок";"28:14:011611";2827;"Договор купли-продажи";"06.2015";"06.2015";1100000,00;389,11;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10228816001";"Амурская область";"Ивановский";;"Ивановка";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450263931
"296789001";"Земельный участок";"28:10:130293";1091;"Договор купли-продажи";"05.2013";"05.2013";1700000,00;1558,20;;"Земли сельскохозяйственного назначения";;;;"Ипотека";;;"10211000000";"Амурская область";"Благовещенский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450263969
"154327002";"Земельный участок";"28:02:000156";425;"Договор купли-продажи";"04.2014";"05.2014";721008,50;1696,49;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6450263978
"5419004";"Земельный участок";"28:18:020501";2517;"Договор купли-продажи";"07.2014";"07.2014";414402,10;164,64;"1/8";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10235812001";"Амурская область";"Михайловский";;"Дим";"Советская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6450263980
