"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"297670001";"Земельный участок";"28:10:013013";1500;"Договор купли-продажи";"02.2011";"02.2011";900000,00;600,00;;"Земли населенных пунктов";;;;"Ипотека";;;"10211000000";"Амурская область";"Благовещенский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450322813
"50397001";"Земельный участок";"28:01:020021";5331;"Договор купли-продажи";"04.2013";"05.2013";55446,72;10,40;;"Земли населенных пунктов";;;;"Без обременения";;;"10401000000";"Амурская область";;"Благовещенск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450322821
"51047007";"Земельный участок";"28:05:010548";249;"Договор купли-продажи";"08.2007";"09.2007";110000,00;441,77;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10430000000";"Амурская область";;"Свободный";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450322832
"50361008";"Земельный участок";"28:25:010148";605;"Договор купли-продажи";"07.2013";"07.2013";1100000,00;1818,18;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251856001";"Амурская область";"Тамбовский";;"Тамбовка";"Октябрьская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450322845
"20437008";"Земельный участок";"28:15:011204";2749,27;"Договор купли-продажи";"07.2012";"07.2012";734826,00;267,28;"1/8";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230844001";"Амурская область";"Константиновский";;"Орловка";;;16;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450322848
"40347011";"Земельный участок";"28:07:010002";373;"Договор купли-продажи";"06.2013";"06.2013";8760000,00;23485,25;"7/8";"Земли населенных пунктов";;;;"Ипотека";;;"10440000000";"Амурская область";;"Шимановск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450322865
"193002";"Земельный участок";"28:02:000071";763,55;"Договор купли-продажи";"03.2013";"03.2013";394668,67;516,89;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"Серышева";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450322870
"12670002";"Земельный участок";"28:23:020839";1749;"Договор купли-продажи";"05.2012";"05.2012";350000,00;200,11;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247551000";"Амурская область";"Серышевский";;"Серышево";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6450322873
"433194001";"Земельный участок";"28:14:010334";1100;"Договор купли-продажи";"07.2014";"07.2014";706002,10;641,82;"1/7";"Земли населенных пунктов";;;;"Ипотека";;;"10228825001";"Амурская область";"Ивановский";;"Среднебелое";"Новая";;14;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450322899
"15614007";"Земельный участок";"28:05:010506";1531;"Договор купли-продажи";"01.2013";"01.2013";75000,00;48,99;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10430000000";"Амурская область";;"Свободный";;"Ремесленная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6450322906
"15766111";"Земельный участок";"28:16:012961";2159;"Договор купли-продажи";"07.2012";"07.2012";720000,00;333,49;;"Земли населенных пунктов";;;;"Без обременения";;;"10231822001";"Амурская область";"Магдагачинский";;"Тыгда";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450322917
"43282005";"Земельный участок";"28:03:040012";814;"Договор купли-продажи";"05.2012";"05.2012";1200000,00;1474,20;;"Земли населенных пунктов";;;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;"Пушкина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450322920
"20515007";"Земельный участок";"28:05:010924";699;"Договор купли-продажи";"08.2012";"08.2012";1000000,00;1430,62;;"Земли населенных пунктов";;;;"Без обременения";;;"10430000000";"Амурская область";;"Свободный";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450322921
"24637111";"Земельный участок";"28:16:013901";2909;"Договор купли-продажи";"05.2012";"05.2012";369191,99;126,91;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10231828001";"Амурская область";"Магдагачинский";;"Черняево";"Набережная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450322925
"16098002";"Земельный участок";"28:09:020406";1384;"Договор купли-продажи";"01.2011";"02.2011";1882440,00;1360,14;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10208804001";"Амурская область";"Белогорский";;"Амурское";"Кооперативная";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450322949
"16780007";"Земельный участок";"28:05:010905";906,6;"Договор купли-продажи";"10.2007";"12.2007";50000,00;55,15;"1/2";"Земли населенных пунктов";;;;"Без обременения";;;"10430000000";"Амурская область";;"Свободный";;"Зейская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450322961
"67257007";"Земельный участок";"28:05:010923";557;"Договор купли-продажи";"11.2012";"11.2012";550000,00;987,43;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10430000000";"Амурская область";;"Свободный";;"Квартальный";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450322970
"4135005";"Земельный участок";"28:03:050025";1269;"Договор купли-продажи";"04.2004";"04.2004";10000,00;7,88;;"Земли населенных пунктов";;;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450322985
"83066003";"Земельный участок";"28:11:010734";674;"Договор купли-продажи";"08.2014";"08.2014";250000,00;370,92;;"Земли населенных пунктов";;;;"Ипотека";;;"10215551000";"Амурская область";"Бурейский";;"Новобурейский";"Свердлова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6450323001
"76977012";"Земельный участок";"28:04:010466";684;"Договор купли-продажи";"05.2015";"05.2015";470000,00;687,13;"1/7";"Земли населенных пунктов";;;;"Ипотека";;;"10420000000";"Амурская область";;"Райчихинск";;;;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6450323029
"6052008";"Земельный участок";"28:15:011331";1723;"Договор купли-продажи";"10.2013";"10.2013";1433333,00;831,88;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230824001";"Амурская область";"Константиновский";;"Константиновка";"Полевая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450323051
"36203104";"Земельный участок";"28:19:011212";640;"Договор купли-продажи";"08.2014";"08.2014";2160000,00;3375,00;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10238803001";"Амурская область";"Октябрьский";;"Екатеринославка";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6450323069
"88783000";"Земельный участок";"28:04:010109";1150;"Договор купли-продажи";"01.2016";"02.2016";433026,00;376,54;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10420000000";"Амурская область";;"Райчихинск";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6450323071
"58508009";"Земельный участок";"28:06:010401";626;"Договор купли-продажи";"10.2010";"10.2010";900000,00;1437,70;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10432000000";"Амурская область";;"Тында";;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450323084
"196767002";"Земельный участок";"28:09:010923";2466;"Договор купли-продажи";"03.2014";"04.2014";397894,93;161,35;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10208814001";"Амурская область";"Белогорский";;"Возжаевка";"Новая";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6450323089
