"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"124622002";"Земельный участок";"28:09:020205";2000;"Договор купли-продажи";"04.2012";"04.2012";300000,00;150,00;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10208836001";"Амурская область";"Белогорский";;"Новое";"Юбилейная";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450152073
"535004";"Земельный участок";"28:12:010204";1499;"Договор купли-продажи";"05.2010";"06.2010";1814400,00;1210,41;"1/3";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450152079
"7763008";"Земельный участок";"28:15:011347";2329;"Договор купли-продажи";"11.2012";"11.2012";900000,00;386,43;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230824001";"Амурская область";"Константиновский";;"Константиновка";;;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450152080
"14959102";"Земельный участок";"28:23:021727";1888;"Договор купли-продажи";"08.2011";"08.2011";358860,37;190,07;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247848005";"Амурская область";"Серышевский";;"Хитровка";"Центральная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450152090
"46815003";"Земельный участок";"28:11:010745";1062;"Договор купли-продажи";"10.2013";"10.2013";400000,00;376,65;;"Земли населенных пунктов";;;;"Ипотека";;;"10215551000";"Амурская область";"Бурейский";;"Новобурейский";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6450152129
"61521005";"Земельный участок";"28:13:011630";1854;"Договор купли-продажи";"06.2012";"07.2012";351000,00;189,32;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10225840001";"Амурская область";"Зейский";;"Овсянка";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450152133
"39141004";"Земельный участок";"28:12:021104";2000;"Договор купли-продажи";"02.2013";"02.2013";350000,00;175,00;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10221828001";"Амурская область";"Завитинский";;"Иннокентьевка";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450152141
"8319102";"Земельный участок";"28:23:010405";4200;"Договор купли-продажи";"10.2014";"10.2014";397894,93;94,74;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247812001";"Амурская область";"Серышевский";;"Большая Сазанка";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450152158
"3129004";"Земельный участок";"28:12:010531";916;"Договор купли-продажи";"07.2007";"07.2007";911408,00;994,99;"1/6";"Земли населенных пунктов";;;;"Без обременения";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;"Мичурина";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450152166
"1601005";"Земельный участок";"28:13:011656";2014;"Договор купли-продажи";"07.2003";"08.2003";1000,00;0,50;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10225840001";"Амурская область";"Зейский";;"Овсянка";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450152186
