"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"81032002";"Земельный участок";"28:02:000200";1027;"Договор купли-продажи";"04.2015";"04.2015";1500000,00;1460,56;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"9 Мая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450311707
"141492002";"Земельный участок";"28:23:021817";7300;"Договор купли-продажи";"07.2014";"07.2014";721008,50;98,77;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247000000";"Амурская область";"Серышевский";;"Новосергеевка";"Октябрьская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450311709
"74983004";"Земельный участок";"28:19:011603";2000;"Договор купли-продажи";"11.2015";"11.2015";400000,00;200,00;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10238816001";"Амурская область";"Октябрьский";;"Мухинский";"Садовая";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6450311715
"10010009";"Земельный участок";"28:06:011102";47,26;"Договор купли-продажи";"03.2004";"03.2004";284,37;6,02;;"Земли населенных пунктов";;;;"Без обременения";;;"10432000000";"Амурская область";;"Тында";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450311747
"2184204";"Земельный участок";"28:18:010146";1010;"Договор купли-продажи";"10.2014";"10.2014";535000,00;529,70;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10235842001";"Амурская область";"Михайловский";;"Поярково";"Горького";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450311753
"10189004";"Земельный участок";"28:18:020903";2958;"Договор купли-продажи";"05.2011";"05.2011";300000,00;101,42;"1/11";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10235808001";"Амурская область";"Михайловский";;"Воскресеновка";"Центральная";;11;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450311755
"401866001";"Земельный участок";"28:10:021006";2000;"Договор купли-продажи";"10.2013";"10.2013";1500000,00;750,00;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10211808001";"Амурская область";"Благовещенский";;"Волково";"Ленина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450311772
"21892008";"Земельный участок";"28:25:010406";800;"Договор купли-продажи";"03.2011";"03.2011";3187400,00;3984,25;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251852002";"Амурская область";"Тамбовский";;"Лозовое";"Школьная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450311774
"7753004";"Земельный участок";"28:12:010557";1623;"Договор купли-продажи";"03.2011";"03.2011";400000,00;246,46;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450311778
"10623102";"Земельный участок";"28:23:021202";1900;"Договор купли-продажи";"03.2011";"03.2011";338860,37;178,35;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247856002";"Амурская область";"Серышевский";;"Борисполь";"Советская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450311788
"37828009";"Земельный участок";"28:26:030101";1342;"Договор купли-продажи";"02.2013";"02.2013";700000,00;521,61;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10254841001";"Амурская область";"Тындинский";;"Соловьевск";"Амурская";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450311791
"20306002";"Земельный участок";"28:23:010901";1156;"Договор купли-продажи";"11.2013";"12.2013";2050000,00;1773,36;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247848001";"Амурская область";"Серышевский";;"Томское";"Центральная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450311802
"228004";"Земельный участок";"28:12:010538";1368;"Договор купли-продажи";"06.2013";"06.2013";700000,00;511,70;;"Земли населенных пунктов";;;;"Ипотека";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450311803
"821002";"Земельный участок";"28:20:010929";3700;"Договор купли-продажи";"10.2011";"12.2011";790000,00;213,51;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10240840001";"Амурская область";"Ромненский";;"Ромны";"Строительная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450311825
"38210008";"Земельный участок";"28:25:010708";5875;"Договор купли-продажи";"08.2013";"08.2013";408960,50;69,61;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251812001";"Амурская область";"Тамбовский";;"Козьмодемьяновка";;;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450311830
"92736002";"Земельный участок";"28:02:000327";634;"Договор купли-продажи";"05.2014";"05.2014";721008,50;1137,24;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450311832
"31111000";"Земельный участок";"28:02:000405";516;"Договор купли-продажи";"11.2015";"11.2015";437194,22;847,28;"1/4";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6450311886
"10082111";"Земельный участок";"28:16:015403";1054;"Договор купли-продажи";"07.2015";"07.2015";419779,00;398,27;"1/8";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"10231551000";"Амурская область";"Магдагачинский";;"Магдагачи";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450311889
