"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"22796012";"Земельный участок";"28:04:030346";959;"Договор купли-продажи";"01.2012";"01.2012";359191,99;374,55;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10465000000";"Амурская область";;"Прогресс";;"Советская";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450276822
"34836004";"Земельный участок";"28:12:021202";1800;"Договор купли-продажи";"06.2011";"06.2011";352918,42;196,07;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10221840001";"Амурская область";"Завитинский";;"Куприяновка";"Партизанская";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450276829
"24474008";"Земельный участок";"28:15:011310";4943;"Договор купли-продажи";"09.2012";"09.2012";630000,00;127,45;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230824001";"Амурская область";"Константиновский";;"Константиновка";"Ленина";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450276830
"20610008";"Земельный участок";"28:25:010202";10720;"Договор купли-продажи";"10.2009";"11.2009";200000,00;18,66;;"Земли населенных пунктов";"Для сельскохозяйственного производства";;;"Ипотека";;;"10251856001";"Амурская область";"Тамбовский";;"Тамбовка";"Трудовая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450276835
"24637111";"Земельный участок";"28:16:013901";2909;"Договор купли-продажи";"05.2012";"05.2012";369191,99;126,91;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10231828001";"Амурская область";"Магдагачинский";;"Черняево";"Набережная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450276870
"7380008";"Земельный участок";"28:15:010709";3123,42;"Договор купли-продажи";"03.2012";"03.2012";359191,99;115,00;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230828001";"Амурская область";"Константиновский";;"Крестовоздвиженка";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450276873
"4785104";"Земельный участок";"28:19:011224";540;"Договор купли-продажи";"07.2008";"07.2008";60000,00;111,11;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10238803001";"Амурская область";"Октябрьский";;"Екатеринославка";"Комсомольский";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450276876
"260946001";"Земельный участок";"28:01:010197";918;"Договор купли-продажи";"05.2009";"05.2009";2500000,00;2723,31;;"Земли населенных пунктов";;;;"Ипотека";;;"10401000000";"Амурская область";;"Благовещенск";;"Высокая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450276884
"3749004";"Земельный участок";"28:19:011209";1668;"Договор купли-продажи";"04.2011";"04.2011";301000,00;180,46;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10238803001";"Амурская область";"Октябрьский";;"Екатеринославка";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450276887
"129218008";"Земельный участок";"28:25:010114";798;"Договор купли-продажи";"05.2015";"05.2015";850000,00;1065,16;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251856001";"Амурская область";"Тамбовский";;"Тамбовка";;;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6450276888
