"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"20774008";"Земельный участок";"28:25:010913";5117;"Договор купли-продажи";"05.2014";"05.2014";349781,00;68,36;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251840001";"Амурская область";"Тамбовский";;"Новоалександровка";"Советская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450381464
"105481002";"Земельный участок";"28:02:000210";931;"Договор купли-продажи";"06.2012";"06.2012";450000,00;483,35;;"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"Политехническая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450381466
"182356001";"Земельный участок";"28:10:041007";1684;"Договор купли-продажи";"09.2007";"09.2007";430000,00;255,34;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10211813001";"Амурская область";"Благовещенский";;"Гродеково";"Школьная";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450381480
"47879111";"Земельный участок";"28:16:013901";1529;"Договор купли-продажи";"09.2015";"10.2015";433026,00;283,21;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10231000000";"Амурская область";"Магдагачинский";;;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6450381487
"18228002";"Земельный участок";"28:23:010703";4898,5;"Договор купли-продажи";"07.2013";"07.2013";666040,92;135,97;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10247844001";"Амурская область";"Серышевский";;"Поляна";"Советская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450381491
"2086008";"Земельный участок";"28:25:010404";968;"Договор купли-продажи";"01.2015";"02.2015";697087,50;720,13;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251852002";"Амурская область";"Тамбовский";;"Лозовое";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6450381514
"46079005";"Земельный участок";"28:03:050033";538;"Договор купли-продажи";"04.2010";"05.2010";1500000,00;2788,10;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"10412000000";"Амурская область";;"Зея";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450381522
"2058004";"Земельный участок";"28:12:010584";1309;"Договор купли-продажи";"04.2008";"05.2008";80000,00;61,12;;"Земли населенных пунктов";;;;"Без обременения";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450381523
"58416002";"Земельный участок";"28:02:000424";1114;"Договор купли-продажи";"02.2014";"02.2014";4400000,00;3949,73;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"Славянская";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450381529
"27891004";"Земельный участок";"28:12:010566";704;"Договор купли-продажи";"09.2009";"09.2009";2289600,00;3252,27;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450381546
"12677202";"Земельный участок";"28:20:012207";1200;"Договор купли-продажи";"04.2012";"04.2012";350000,00;291,67;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10240812001";"Амурская область";"Ромненский";;"Дальневосточное";"Новая";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450381578
"403226001";"Земельный участок";"28:10:051002";949;"Договор купли-продажи";"11.2012";"11.2012";359191,99;378,50;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10211816001";"Амурская область";"Благовещенский";;"Марково";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450381610
"25626005";"Земельный участок";"28:03:050029";598;"Договор купли-продажи";"12.2010";"01.2011";650000,00;1086,96;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450381611
"6442111";"Земельный участок";"28:16:012932";1562;"Договор купли-продажи";"10.2011";"10.2011";360000,00;230,47;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10231822001";"Амурская область";"Магдагачинский";;"Тыгда";"Аэропорт";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450381626
"611004";"Земельный участок";"28:12:010531";992;"Договор купли-продажи";"07.2007";"08.2007";911408,00;918,76;"1/6";"Земли населенных пунктов";;;;"Без обременения";;;"10221501000";"Амурская область";"Завитинский";"Завитинск";;"Мичурина";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450381630
"58396001";"Земельный участок";"28:10:131008";1093;"Договор купли-продажи";"04.2012";"04.2012";3000000,00;2744,74;"1/4";"Земли населенных пунктов";;;;"Без обременения";;;"10211840001";"Амурская область";"Благовещенский";;"Чигири";"Октябрьская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450381632
"152618002";"Земельный участок";"28:23:021720";1700;"Договор купли-продажи";"06.2014";"06.2014";721008,50;424,12;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247848003";"Амурская область";"Серышевский";;"Бочкаревка";"Заводская";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6450381648
"24207002";"Земельный участок";"28:02:000212";595;"Договор купли-продажи";"01.2014";"01.2014";365000,00;613,45;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;"Тургенева";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450381651
