"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"257175001";"Земельный участок";"28:14:010443";1600;"Договор купли-продажи";"06.2009";"06.2009";100000,00;62,50;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10228807001";"Амурская область";"Ивановский";;"Березовка";"Партизанская";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450403140
"19878002";"Земельный участок";"28:02:000064";738,3;"Договор купли-продажи";"10.2014";"10.2014";2967840,00;4019,83;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450403142
"135666002";"Земельный участок";"28:09:010913";1700;"Договор купли-продажи";"06.2012";"06.2012";359191,99;211,29;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10208814001";"Амурская область";"Белогорский";;"Возжаевка";"Вокзальная";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450403148
"36877003";"Земельный участок";"28:11:010797";1500;"Договор купли-продажи";"06.2014";"06.2014";2000000,00;1333,33;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10215551000";"Амурская область";"Бурейский";;"Новобурейский";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450403167
"40884005";"Земельный участок";"28:03:050029";935;"Договор купли-продажи";"11.2011";"12.2011";100000,00;106,95;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450403169
"2165104";"Земельный участок";"28:19:011104";3000;"Договор купли-продажи";"03.2010";"03.2010";680000,00;226,67;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10238803001";"Амурская область";"Октябрьский";;"Екатеринославка";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450403179
"17720002";"Земельный участок";"28:23:010404";6377;"Договор купли-продажи";"06.2008";"06.2008";1000000,00;156,81;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10247812001";"Амурская область";"Серышевский";;"Большая Сазанка";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450403181
"5033003";"Земельный участок";"28:11:010502";2131;"Договор купли-продажи";"11.2014";"12.2014";850000,00;398,87;;"Земли населенных пунктов";;;;"Ипотека";;;"10215551000";"Амурская область";"Бурейский";;"Новобурейский";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450403192
"2267204";"Земельный участок";"28:18:020703";3757;"Договор купли-продажи";"12.2013";"12.2013";700000,00;186,32;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10235820001";"Амурская область";"Михайловский";;"Зеленый Бор";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6450403193
"5629102";"Земельный участок";"28:23:010919";1890;"Договор купли-продажи";"08.2012";"08.2012";600000,00;317,46;;"Земли населенных пунктов";;;;"Без обременения";;;"10247848001";"Амурская область";"Серышевский";;"Томское";"Ленина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450403197
"315499001";"Земельный участок";"28:14:011632";2071;"Договор купли-продажи";"04.2015";"04.2015";419779,15;202,69;"1/10";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10228816001";"Амурская область";"Ивановский";;"Ивановка";"Рабочая";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450403200
"38628012";"Земельный участок";"28:04:010217";1298;"Договор купли-продажи";"05.2015";"05.2015";393510,40;303,17;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10420000000";"Амурская область";;"Райчихинск";;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450403202
"22330008";"Земельный участок";"28:15:011408";3100;"Договор купли-продажи";"08.2011";"08.2011";1356000,00;437,42;"1/10";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230820002";"Амурская область";"Константиновский";;"Октябрьское";"Центральная";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450403218
"688002";"Земельный участок";"28:09:020103";1432;"Договор купли-продажи";"06.2015";"06.2015";419779,15;293,14;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10208808001";"Амурская область";"Белогорский";;"Васильевка";"Набережная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450403222
