"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"12545002";"Земельный участок";"28:20:011306";6140;"Договор купли-продажи";"05.2013";"05.2013";400000,00;65,15;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10240816001";"Амурская область";"Ромненский";;"Знаменка";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450239616
"4656011";"Земельный участок";"28:07:020046";1223;"Договор купли-продажи";"03.2015";"03.2015";501000,00;409,65;"1/2";"Земли населенных пунктов";;;;"Ипотека";;;"10440000000";"Амурская область";;"Шимановск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6450239649
"322841001";"Земельный участок";"28:10:031002";2085;"Договор купли-продажи";"05.2014";"05.2014";414402,10;198,75;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10211000000";"Амурская область";"Благовещенский";;;;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450239682
"891394001";"Земельный участок";"28:14:011105";1904;"Договор купли-продажи";"02.2014";"02.2014";399395,64;209,77;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10228000000";"Амурская область";"Ивановский";;;;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6450239716
"38210008";"Земельный участок";"28:25:010708";5875;"Договор купли-продажи";"08.2013";"08.2013";408960,50;69,61;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251812001";"Амурская область";"Тамбовский";;"Козьмодемьяновка";;;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450239740
"4629005";"Земельный участок";"28:03:020025";712;"Договор купли-продажи";"05.2004";"05.2004";105000,00;147,47;;"Земли населенных пунктов";;;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;"Нерпинский";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6450239743
"83542002";"Земельный участок";"28:02:000258";796;"Договор купли-продажи";"06.2009";"06.2009";500000,00;628,14;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10410000000";"Амурская область";;"Белогорск";;;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450239774
"16848009";"Земельный участок";"28:06:010401";68,23;"Договор купли-продажи";"11.2011";"11.2011";700000,00;10259,42;;"Земли населенных пунктов";;;;"Ипотека";;;"10432000000";"Амурская область";;"Тында";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6450239776
"10079005";"Земельный участок";"28:03:040024";638;"Договор купли-продажи";"09.2010";"09.2010";30000,00;47,02;;"Земли населенных пунктов";;;;"Без обременения";;;"10412000000";"Амурская область";;"Зея";;"Коммунальная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450239784
"64261009";"Земельный участок";"28:06:010804";681,24;"Договор купли-продажи";"06.2012";"06.2012";1000000,00;1467,91;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10432000000";"Амурская область";;"Тында";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450239787
