"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"257238001";"Земельный участок";"28:14:011407";4000;"Договор купли-продажи";"10.2013";"10.2013";395540,92;98,89;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10228844001";"Амурская область";"Ивановский";;"Успеновка";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450288443
"101256007";"Земельный участок";"28:05:010504";1915;"Договор купли-продажи";"02.2012";"03.2012";80000,00;41,78;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"10430000000";"Амурская область";;"Свободный";;"Прудовая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450288446
"3694003";"Земельный участок";"28:08:011044";1294;"Договор купли-продажи";"06.2013";"06.2013";4080000,00;3153,01;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10205551000";"Амурская область";"Архаринский";;"Архара";;;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6450288456
"9578104";"Земельный участок";"28:19:010711";2000;"Договор купли-продажи";"05.2012";"05.2012";800000,00;400,00;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10238805001";"Амурская область";"Октябрьский";;"Варваровка";"Зеленая";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450288468
"3982009";"Земельный участок";"28:26:030101";835,95;"Договор купли-продажи";"07.2013";"07.2013";1300000,00;1555,12;;"Земли населенных пунктов";;;;"Ипотека";;;"10254841001";"Амурская область";"Тындинский";;"Соловьевск";"Молодежная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450288471
"481810001";"Земельный участок";"28:14:010462";2000;"Договор купли-продажи";"01.2013";"01.2013";378947,55;189,47;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10228807001";"Амурская область";"Ивановский";;"Березовка";"Трудовая";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6450288473
"16365008";"Земельный участок";"28:15:011102";5916;"Договор купли-продажи";"05.2014";"07.2014";291600,00;49,29;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230810001";"Амурская область";"Константиновский";;"Войково";;;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450288475
"11799111";"Земельный участок";"28:16:015432";1547;"Договор купли-продажи";"12.2012";"12.2012";370000,00;239,17;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"10231551000";"Амурская область";"Магдагачинский";;"Магдагачи";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450288485
"7043008";"Земельный участок";"28:25:010115";1088;"Договор купли-продажи";"07.2012";"07.2012";450000,00;413,60;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251856001";"Амурская область";"Тамбовский";;"Тамбовка";"Мухинская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6450288486
"7207008";"Земельный участок";"28:15:011338";1907;"Договор купли-продажи";"08.2014";"08.2014";800000,00;419,51;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10230824001";"Амурская область";"Константиновский";;"Константиновка";"Пионерская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450288491
