"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"317715001";"Земельный участок";"28:14:011407";2877;"Договор купли-продажи";"06.2011";"07.2011";450000,00;156,41;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"10228844001";"Амурская область";"Ивановский";;"Успеновка";"Новая";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450358011
"176373001";"Земельный участок";"28:10:122017";1806;"Договор купли-продажи";"03.2014";"03.2014";700000,00;387,60;;"Земли населенных пунктов";;;;"Ипотека";;;"10211838002";"Амурская область";"Благовещенский";;"Владимировка";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450358022
"7356102";"Земельный участок";"28:23:021826";1039;"Договор купли-продажи";"01.2014";"01.2014";414402,10;398,85;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247000000";"Амурская область";"Серышевский";;;;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450358037
"179780001";"Земельный участок";"28:01:010200";673;"Договор купли-продажи";"07.2009";"08.2009";4000000,00;5943,54;;"Земли населенных пунктов";;;;"Ипотека";;;"10401000000";"Амурская область";;"Благовещенск";;"Октябрьская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6450358058
"94384002";"Земельный участок";"28:09:010936";1949;"Договор купли-продажи";"11.2010";"11.2010";800000,00;410,47;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"10208814001";"Амурская область";"Белогорский";;"Возжаевка";"Гагарина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450358061
"5906008";"Земельный участок";"28:25:010104";735;"Договор купли-продажи";"08.2011";"08.2011";338860,37;461,03;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251856001";"Амурская область";"Тамбовский";;"Тамбовка";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6450358067
"12614102";"Земельный участок";"28:23:010916";2000;"Договор купли-продажи";"04.2015";"04.2015";453026,00;226,51;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10247848001";"Амурская область";"Серышевский";;"Томское";"Колхозная";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6450358075
"3684007";"Земельный участок";"28:05:020438";651;"Договор купли-продажи";"04.2014";"04.2014";432000,00;663,59;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10430000000";"Амурская область";;"Свободный";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6450358103
"70022007";"Земельный участок";"28:05:010417";109;"Договор купли-продажи";"09.2011";"09.2011";10000,00;91,74;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10430000000";"Амурская область";;"Свободный";;"Ленина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450358107
"324911001";"Земельный участок";"28:14:010214";2579;"Договор купли-продажи";"05.2012";"06.2012";500000,00;193,87;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10228839001";"Амурская область";"Ивановский";;"Семиозерка";"Кирова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6450358112
"323577001";"Земельный участок";"28:14:011814";2600;"Договор купли-продажи";"07.2012";"08.2012";550000,00;211,54;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"10228848001";"Амурская область";"Ивановский";;"Черемхово";"Кирова";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6450358116
"29951008";"Земельный участок";"28:25:011607";5200;"Договор купли-продажи";"12.2014";"12.2014";391294,93;75,25;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"10251820001";"Амурская область";"Тамбовский";;"Куропатино";"Амурская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6450358121
