"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"10683601";"Земельный участок";"14:36:105020";5162;"Договор купли-продажи";"09.2015";"10.2015";51176664,00;9914,12;;"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6448804026
"12974801";"Земельный участок";"14:36:107004";397;"Договор купли-продажи";"06.2011";"06.2011";4000000,00;10075,57;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Лермонтова";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6448804030
"11723015";"Земельный участок";"14:29:100001";893,64;"Договор купли-продажи";"04.2015";"04.2015";454000,00;508,03;"1/4";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98252845001";"Республика Саха (Якутия)";"Усть-Алданский";;"Борогонцы";"Алданская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448804068
"23817021";"Земельный участок";"14:32:170106";600;"Договор купли-продажи";"10.2011";"10.2011";330000,00;550,00;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Без обременения";;;"98244000000";"Республика Саха (Якутия)";"Хангаласский";;;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448804078
"9078021";"Земельный участок";"14:32:170101";1266;"Договор купли-продажи";"06.2015";"06.2015";1950000,00;1540,28;"1/6";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98420000000";"Республика Саха (Якутия)";"Хангаласский";"Покровск";;"Тимирязева";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448804112
"178814001";"Земельный участок";"14:36:101028";702;"Договор купли-продажи";"10.2015";"10.2015";1200000,00;1709,40;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Челюскина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448804140
"749713";"Земельный участок";"14:15:130008";1425;"Договор купли-продажи";"08.2014";"08.2014";4000000,00;2807,02;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98229555000";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Нижний Бестях";"Октябрьская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6448804171
"21503012";"Земельный участок";"14:23:190001";3631;"Договор купли-продажи";"01.2013";"02.2013";485147,55;133,61;"1/7";"Земли населенных пунктов";;;;"Ипотека";;;"98241877001";"Республика Саха (Якутия)";"Олекминский";;"Улахан-Мунгку";"Набережная";;14;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448804187
"7840013";"Земельный участок";"14:15:150005";1756;"Договор купли-продажи";"03.2008";"03.2008";304,70;0,17;;"Земли населенных пунктов";;;;"Без обременения";;;"98229815001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Майя";"Молодежная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448804212
"3345015";"Земельный участок";"14:29:100004";1227,96;"Договор купли-продажи";"03.2014";"04.2014";430000,00;350,17;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98252845001";"Республика Саха (Якутия)";"Усть-Алданский";;"Борогонцы";"Окоемова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448804243
"15927002";"Земельный участок";"14:02:010143";32;"Договор купли-продажи";"09.2012";"09.2012";433,12;13,54;;"Земли населенных пунктов";;;;"Без обременения";;;"98203501000";"Республика Саха (Якутия)";"Алданский";"Алдан";;"Комарова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448804313
"10196021";"Земельный участок";"14:32:140101";756;"Договор купли-продажи";"08.2012";"09.2012";350000,00;462,96;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244840001";"Республика Саха (Якутия)";"Хангаласский";;"Октемцы";"Октябрьская";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448804329
"226145001";"Земельный участок";"14:35:204002";800;"Договор купли-продажи";"08.2011";"08.2011";272,00;0,34;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448804334
"37528009";"Земельный участок";"14:26:004001";2387;"Договор купли-продажи";"06.2014";"07.2014";429408,50;179,89;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98248870001";"Республика Саха (Якутия)";"Сунтарский";;"Шея";"Советская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448804349
