"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"27688010";"Земельный участок";"14:21:110003";756;"Договор купли-продажи";"12.2011";"12.2011";403200,00;533,33;"1/2";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Партизанская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449233798
"61095014";"Земельный участок";"14:33:009001";1285;"Договор купли-продажи";"09.2014";"09.2014";430000,00;334,63;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258840001";"Республика Саха (Якутия)";"Чурапчинский";;"Усун-Кюель";"Дьячковского";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449233823
"27542013";"Земельный участок";"14:15:180002";4992;"Договор купли-продажи";"09.2010";"09.2010";454000,00;90,95;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98229836001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Суола (Морукский наслег)";"Калинина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449233828
"34957013";"Земельный участок";"14:15:130005";1370;"Договор купли-продажи";"09.2011";"09.2011";400000,00;291,97;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98229555000";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Нижний Бестях";"Астахина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449233831
"22718010";"Земельный участок";"14:21:110003";479;"Договор купли-продажи";"10.2013";"10.2013";1000000,00;2087,68;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Обручева";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449233832
"14228011";"Земельный участок";"14:14:050026";638;"Договор купли-продажи";"03.2014";"04.2014";200000,00;313,48;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Ленских Событий";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449233863
"20749020";"Земельный участок";"14:27:012001";3504,06;"Договор купли-продажи";"09.2013";"10.2013";390000,00;111,30;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204835001";"Республика Саха (Якутия)";"Таттинский";;"Черкех";"И.П.Жегусова";;18;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449233870
"2798401";"Земельный участок";"14:36:107011";509,48;"Договор купли-продажи";"12.2012";"12.2012";1000000,00;1962,79;;"Земли населенных пунктов";;;;"Без обременения";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Строда";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6449233880
"3813301";"Земельный участок";"14:35:112003";1407;"Договор купли-продажи";"10.2015";"10.2015";3800000,00;2700,78;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";0;;"98401816001";"Республика Саха (Якутия)";;"Якутск";"Хатассы";"Восточная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6449233890
"12488501";"Земельный участок";"14:36:107052";14186;"Договор купли-продажи";"09.2011";"10.2011";28000000,00;1973,78;;"Земли населенных пунктов";"Для размещения промышленных объектов";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Покровское";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449233893
