"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"27814009";"Земельный участок";"14:26:008001";1989;"Договор купли-продажи";"06.2012";"07.2012";493200,00;247,96;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"98248875001";"Республика Саха (Якутия)";"Сунтарский";;"Эльгяй";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449290663
"290555001";"Земельный участок";"14:36:107048";26212;"Договор купли-продажи";"08.2014";"10.2014";46846535,72;1787,22;;"Земли населенных пунктов";"Для размещения промышленных объектов";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Чернышевского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449290675
"845495001";"Земельный участок";"14:35:108001";554;"Договор купли-продажи";"02.2015";"02.2015";4089780,00;7382,27;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";"Марха";"Покрышкина";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449290682
"3846601";"Земельный участок";"14:36:102027";721;"Договор купли-продажи";"04.2012";"05.2012";500000,00;693,48;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6449290699
"11844501";"Земельный участок";"14:36:107038";842;"Договор купли-продажи";"04.2014";"04.2014";550000,00;653,21;"1/5";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Д.Красильникова";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449290704
"12543008";"Земельный участок";"14:07:040003";1000;"Договор купли-продажи";"07.2013";"07.2013";380000,00;380,00;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98214812001";"Республика Саха (Якутия)";"Верхневилюйский";;"Верхневилюйск";"П.Алексеева";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449290714
"33024009";"Земельный участок";"14:26:011001";1200;"Договор купли-продажи";"10.2015";"10.2015";453000,00;377,50;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Вилюйская";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449290724
"3001007";"Земельный участок";"14:10:010006";655;"Договор купли-продажи";"10.2014";"10.2014";415317,97;634,07;"1/3";"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"98218501000";"Республика Саха (Якутия)";"Вилюйский";"Вилюйск";;"Чапаева";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449290726
"315577001";"Земельный участок";"14:36:107014";6735;"Договор купли-продажи";"06.2012";"03.2013";95629000,00;14198,81;;"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449290737
"23697031";"Земельный участок";"14:04:009002";3000;"Договор купли-продажи";"08.2014";"10.2014";400000,00;133,33;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98208858001";"Республика Саха (Якутия)";"Амгинский";;"Сатагай";"Молодежная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449290745
