"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"20003023";"Земельный участок";"14:18:030001";5039,33;"Договор купли-продажи";"08.2012";"08.2012";500000,00;99,22;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235815001";"Республика Саха (Якутия)";"Намский";;"Ымыяхтах";"Набережная";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448703505
"9547020";"Земельный участок";"14:27:011001";3214;"Договор купли-продажи";"09.2015";"10.2015";433026,00;134,73;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204850001";"Республика Саха (Якутия)";"Таттинский";;"Кыйы";"Собакина Н.М.";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448703507
"24117012";"Земельный участок";"14:23:010002";1312;"Договор купли-продажи";"07.2013";"08.2013";508325,32;387,44;"1/6";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98241501000";"Республика Саха (Якутия)";"Олекминский";"Олекминск";;"Тахватулина";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448703519
"32662009";"Земельный участок";"14:26:011002";1189;"Договор купли-продажи";"05.2013";"06.2013";410000,00;344,83;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Партизанская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448703552
"23061012";"Земельный участок";"14:23:010003";1119;"Договор купли-продажи";"10.2015";"10.2015";750000,00;670,24;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98241000000";"Республика Саха (Якутия)";;;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448703673
"1125995001";"Земельный участок";"14:36:102062";217;"Договор купли-продажи";"10.2014";"10.2014";1858,50;8,56;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6448703680
"8680016";"Земельный участок";"14:16:070201";900;"Договор купли-продажи";"08.2011";"08.2011";750000,00;833,33;;"Земли населенных пунктов";;;;"Ипотека";;;"98231804001";"Республика Саха (Якутия)";"Мирнинский";;"Тас-Юрях";"Березовая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448703688
"64745013";"Земельный участок";"14:15:150004";30;"Договор купли-продажи";"12.2013";"12.2013";205,45;6,85;;"Земли населенных пунктов";;;;"Без обременения";;;"98229815001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Майя";"Самсонова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448703707
"16222005";"Земельный участок";"14:25:040001";1724;"Договор купли-продажи";"02.2014";"02.2014";500000,00;290,02;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"98246822001";"Республика Саха (Якутия)";"Среднеколымский";;"Эбях";"Н.С.Габышева";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448703726
"440035001";"Земельный участок";"14:36:106072";309;"Договор купли-продажи";"09.2013";"09.2013";615,61;1,99;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448703753
