"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"31312031";"Земельный участок";"14:04:002002";2000;"Договор купли-продажи";"12.2015";"12.2015";923,85;0,46;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98208814001";"Республика Саха (Якутия)";"Амгинский";;"Алтанцы";"Октябрьская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6469403340
"6479025";"Земельный участок";"14:13:050003";2954;"Договор купли-продажи";"03.2016";"03.2016";715610,00;242,25;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98224835001";"Республика Саха (Якутия)";"Кобяйский";;"Мастах";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403342
"8727015";"Земельный участок";"14:29:070002";1964,35;"Договор купли-продажи";"03.2016";"03.2016";420000,00;213,81;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98252835001";"Республика Саха (Якутия)";"Усть-Алданский";;"Ус-Кюель";"Парковая";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6469403345
"8727015";"Земельный участок";"14:29:070002";1964,35;"Договор купли-продажи";"03.2016";"03.2016";420000,00;213,81;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98252835001";"Республика Саха (Якутия)";"Усть-Алданский";;"Ус-Кюель";"Парковая";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6469403348
"8727015";"Земельный участок";"14:29:070002";1964,35;"Договор купли-продажи";"03.2016";"03.2016";420000,00;213,81;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98252835001";"Республика Саха (Якутия)";"Усть-Алданский";;"Ус-Кюель";"Парковая";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6469403350
"6479025";"Земельный участок";"14:13:050003";2954;"Договор купли-продажи";"03.2016";"03.2016";715610,00;242,25;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98224835001";"Республика Саха (Якутия)";"Кобяйский";;"Мастах";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403351
"98003021";"Земельный участок";"14:32:110101";1600;"Договор купли-продажи";"03.2016";"03.2016";900000,00;562,50;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244807001";"Республика Саха (Якутия)";"Хангаласский";;"Кердем";"Ленина";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403355
"10128025";"Земельный участок";"14:13:100007";1383;"Договор купли-продажи";"03.2016";"03.2016";399779,15;289,07;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Таежная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403359
"98003021";"Земельный участок";"14:32:110101";1600;"Договор купли-продажи";"03.2016";"03.2016";900000,00;562,50;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244807001";"Республика Саха (Якутия)";"Хангаласский";;"Кердем";"Ленина";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403367
"98003021";"Земельный участок";"14:32:110101";1600;"Договор купли-продажи";"03.2016";"03.2016";900000,00;562,50;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244807001";"Республика Саха (Якутия)";"Хангаласский";;"Кердем";"Ленина";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403372
"207831001";"Земельный участок";"14:36:102055";630;"Договор купли-продажи";"03.2016";"03.2016";600000,00;952,38;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6469403378
"10128025";"Земельный участок";"14:13:100007";1383;"Договор купли-продажи";"03.2016";"03.2016";399779,15;289,07;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Таежная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403379
"6479025";"Земельный участок";"14:13:050003";2954;"Договор купли-продажи";"03.2016";"03.2016";715610,00;242,25;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98224835001";"Республика Саха (Якутия)";"Кобяйский";;"Мастах";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403380
"98003021";"Земельный участок";"14:32:110101";1600;"Договор купли-продажи";"03.2016";"03.2016";900000,00;562,50;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244807001";"Республика Саха (Якутия)";"Хангаласский";;"Кердем";"Ленина";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403394
"328208001";"Земельный участок";"14:36:107045";1354;"Договор купли-продажи";"04.2013";"04.2013";6758,19;4,99;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6469403395
"9511101";"Земельный участок";"14:36:102038";600;"Договор купли-продажи";"03.2016";"03.2016";2925000,00;4875,00;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Новопортовской";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469403401
"98003021";"Земельный участок";"14:32:110101";1600;"Договор купли-продажи";"03.2016";"03.2016";900000,00;562,50;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244807001";"Республика Саха (Якутия)";"Хангаласский";;"Кердем";"Ленина";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403403
"10128025";"Земельный участок";"14:13:100007";1383;"Договор купли-продажи";"03.2016";"03.2016";399779,15;289,07;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Таежная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403405
"64734015";"Земельный участок";"14:29:160002";43;"Договор купли-продажи";"07.2014";"07.2014";11007,57;255,99;;"Земли населенных пунктов";;;;"Без обременения";;;"98252870001";"Республика Саха (Якутия)";"Усть-Алданский";;"Огородтах";"С.Г.Охлопкова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6469403407
"5036021";"Земельный участок";"14:32:090101";1282;"Договор купли-продажи";"03.2016";"03.2016";453026,00;353,37;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98244803001";"Республика Саха (Якутия)";"Хангаласский";;"Бестях";"Новая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6469403414
"25761000";"Земельный участок";"14:32:030101";1108;"Договор купли-продажи";"01.2016";"01.2016";853,16;0,77;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98244827001";"Республика Саха (Якутия)";"Хангаласский";;"Едей";"Октябрьская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403419
"8727015";"Земельный участок";"14:29:070002";1964,35;"Договор купли-продажи";"03.2016";"03.2016";420000,00;213,81;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98252835001";"Республика Саха (Якутия)";"Усть-Алданский";;"Ус-Кюель";"Парковая";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6469403420
"5036021";"Земельный участок";"14:32:090101";1282;"Договор купли-продажи";"03.2016";"03.2016";453026,00;353,37;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98244803001";"Республика Саха (Якутия)";"Хангаласский";;"Бестях";"Новая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6469403422
"59380011";"Земельный участок";"14:14:050001";1000;"Договор купли-продажи";"08.2013";"08.2013";12552,93;12,55;;"Земли населенных пунктов";;;;"Без обременения";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Среднеколымская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6469403426
"10128025";"Земельный участок";"14:13:100007";1383;"Договор купли-продажи";"03.2016";"03.2016";399779,15;289,07;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Таежная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2016";"Не указан";"Не указан";"Сделка";6469403427
"131420";"Земельный участок";"14:27:008003";1468,27;"Договор купли-продажи";"03.2016";"03.2016";1000000,00;681,07;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98204845001";"Республика Саха (Якутия)";"Таттинский";;"Ытык-Кюель";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469462322
"131420";"Земельный участок";"14:27:008003";1468,27;"Договор купли-продажи";"03.2016";"03.2016";1000000,00;681,07;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98204845001";"Республика Саха (Якутия)";"Таттинский";;"Ытык-Кюель";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469462338
"163137002";"Земельный участок";"14:02:100110";46;"Договор купли-продажи";"04.2015";"04.2015";549,00;11,93;;"Земли населенных пунктов";;;;"Без обременения";;;"98203570000";"Республика Саха (Якутия)";"Алданский";;"Нижний Куранах";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469462340
"37400000";"Земельный участок";"14:21:110003";1980;"Договор купли-продажи";"03.2016";"03.2016";453100,00;228,84;"83/1000";"Земли населенных пунктов";;;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469462341
"416209";"Земельный участок";"14:26:011002";1400;"Договор купли-продажи";"07.2012";"08.2012";364000,00;260,00;;"Земли населенных пунктов";;;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Строителей";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469462342
"99831000";"Земельный участок";"14:37:000323";158;"Договор купли-продажи";"02.2016";"03.2016";5500000,00;34810,13;;"Земли населенных пунктов";;;;"Ипотека";;;"98404000000";"Республика Саха (Якутия)";"Мирнинский";"Мирный";;"Тихонова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469462349
"37400000";"Земельный участок";"14:21:110003";1980;"Договор купли-продажи";"03.2016";"03.2016";453100,00;228,84;"83/1000";"Земли населенных пунктов";;;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469462353
"131420";"Земельный участок";"14:27:008003";1468,27;"Договор купли-продажи";"03.2016";"03.2016";1000000,00;681,07;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98204845001";"Республика Саха (Якутия)";"Таттинский";;"Ытык-Кюель";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6469462366
"34975000";"Земельный участок";"14:26:011003";723;"Договор купли-продажи";"10.2015";"10.2015";183,39;0,25;;"Земли населенных пунктов";;;;"Без обременения";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Ленина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6469462369
