"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"12983701";"Земельный участок";"14:35:111001";1890;"Договор купли-продажи";"10.2012";"12.2012";3500000,00;1851,85;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Покровское";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449146555
"165102";"Земельный участок";"14:02:010725";768;"Договор купли-продажи";"06.2012";"06.2012";184,32;0,24;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98203501000";"Республика Саха (Якутия)";"Алданский";"Алдан";;"Пролетарская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6449146575
"23234002";"Земельный участок";"14:02:010754";756;"Договор купли-продажи";"11.2014";"11.2014";2550000,00;3373,02;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98203501000";"Республика Саха (Якутия)";"Алданский";"Алдан";;"Бертина";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449146586
"86114";"Земельный участок";"14:33:013010";1729;"Договор купли-продажи";"06.2014";"07.2014";1800000,00;1041,06;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258870001";"Республика Саха (Якутия)";"Чурапчинский";;"Чурапча";"Коркина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449146590
"27753020";"Земельный участок";"14:27:002001";2599;"Договор купли-продажи";"08.2013";"09.2013";378947,55;145,81;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204805001";"Республика Саха (Якутия)";"Таттинский";;"Булун";"Таттинская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449146595
"28121001";"Земельный участок";"14:36:107023";667;"Договор купли-продажи";"11.2015";"12.2015";30368397,00;45529,83;"294/11883";"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Н.Д.Неустроева";;18;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449146597
"69105";"Земельный участок";"14:25:020002";521;"Договор купли-продажи";"03.2011";"04.2011";2400000,00;4606,53;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98246501000";"Республика Саха (Якутия)";"Среднеколымский";"Среднеколымск";;"Степанова-Ламутского";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449146619
"9688701";"Земельный участок";"14:36:104046";771;"Договор купли-продажи";"06.2014";"06.2014";400000,00;518,81;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449146648
"105164010";"Земельный участок";"14:21:110003";989;"Договор купли-продажи";"07.2015";"08.2015";2320000,00;2345,80;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Молодежный";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449146677
"238633001";"Земельный участок";"14:35:112003";1600;"Договор купли-продажи";"11.2011";"11.2011";363,00;0,23;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449146680
