"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"12147009";"Земельный участок";"14:26:010001";2300;"Договор купли-продажи";"03.2012";"04.2012";380000,00;165,22;"1/8";"Земли населенных пунктов";;;;"Ипотека";;;"98248845001";"Республика Саха (Якутия)";"Сунтарский";;"Кюндяе";"Новая";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169454
"18757013";"Земельный участок";"14:15:080002";3100;"Договор купли-продажи";"07.2011";"07.2011";338000,00;109,03;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98229851001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Томтор";"Сосновая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169455
"2736801";"Земельный участок";"14:36:102026";960;"Договор купли-продажи";"04.2014";"04.2014";3655000,00;3807,29;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Пилотов";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6449169461
"17187024";"Земельный участок";"14:11:020002";1248;"Договор купли-продажи";"06.2012";"07.2012";200000,00;160,26;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449169464
"23010021";"Земельный участок";"14:32:070101";1989;"Договор купли-продажи";"10.2013";"10.2013";409000,00;205,63;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244825001";"Республика Саха (Якутия)";"Хангаласский";;"Улахан-Ан";"Братьев Трофимовых";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169489
"32531012";"Земельный участок";"14:23:130001";2128;"Договор купли-продажи";"06.2014";"06.2014";400000,00;187,97;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98241850001";"Республика Саха (Якутия)";"Олекминский";;"Нерюктяйинск 2-й";"Озерная";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449169502
"9550601";"Земельный участок";"14:36:102056";160;"Договор купли-продажи";"09.2012";"10.2012";1400000,00;8750,00;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449169503
"6368004";"Земельный участок";"14:22:120001";1640;"Договор купли-продажи";"11.2012";"11.2012";846045,80;515,88;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98239810001";"Республика Саха (Якутия)";"Оймяконский";;"Томтор";;;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169527
"254642001";"Земельный участок";"14:36:106083";1936;"Договор купли-продажи";"03.2012";"03.2012";3448,79;1,78;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449169565
"28001023";"Земельный участок";"14:18:170001";2500;"Договор купли-продажи";"02.2015";"02.2015";454000,00;181,60;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98235860001";"Республика Саха (Якутия)";"Намский";;"Столбы";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449169569
"2629201";"Земельный участок";"14:36:103013";1197;"Договор купли-продажи";"02.2013";"04.2013";900000,00;751,88;"1/9";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Пекарского";;24;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6449169572
"19034008";"Земельный участок";"14:07:070003";32571;"Договор купли-продажи";"12.2010";"12.2010";840,33;0,03;;"Земли сельскохозяйственного назначения";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98214000000";"Республика Саха (Якутия)";"Верхневилюйский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169573
"9237031";"Земельный участок";"14:04:008002";1555;"Договор купли-продажи";"07.2014";"07.2014";450000,00;289,39;"1/4";"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"98208855001";"Республика Саха (Якутия)";"Амгинский";;"Мяндиги";"Мира";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169588
"3785012";"Земельный участок";"14:23:010001";1062;"Договор купли-продажи";"06.2012";"06.2012";388000,00;365,35;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98241501000";"Республика Саха (Якутия)";"Олекминский";"Олекминск";;"Скочинского";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449169594
"12284401";"Земельный участок";"14:36:106034";1271;"Договор купли-продажи";"09.2008";"11.2008";1800000,00;1416,21;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449169595
"39156023";"Земельный участок";"14:18:060004";1200;"Договор купли-продажи";"07.2013";"07.2013";100000,00;83,33;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235825001";"Республика Саха (Якутия)";"Намский";;"Намцы";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449169596
"846256001";"Земельный участок";"14:35:106004";1000;"Договор купли-продажи";"01.2014";"01.2014";380,29;0,38;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449169601
"37533023";"Земельный участок";"14:18:110001";1540;"Договор купли-продажи";"11.2015";"12.2015";454000,00;294,81;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235840001";"Республика Саха (Якутия)";"Намский";;"Хонгор-Бие";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449169603
"2683012";"Земельный участок";"14:23:010001";1190;"Договор купли-продажи";"10.2013";"10.2013";378947,55;318,44;"1/4";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98241501000";"Республика Саха (Якутия)";"Олекминский";"Олекминск";;"Осенняя";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449169606
"34055014";"Земельный участок";"14:33:012001";2400;"Договор купли-продажи";"11.2012";"11.2012";388000,00;161,67;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258865001";"Республика Саха (Якутия)";"Чурапчинский";;"Толон (Чакырского наслега)";"Уеттээх";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449169609
"14096024";"Земельный участок";"14:11:020002";1259;"Договор купли-продажи";"08.2012";"10.2012";350000,00;278,00;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Н.Бекасова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169625
"24910";"Земельный участок";"14:21:110002";1074;"Договор купли-продажи";"12.2013";"12.2013";380000,00;353,82;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Сюлинская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6449169628
"284748001";"Земельный участок";"14:36:104048";815;"Договор купли-продажи";"09.2012";"09.2012";493,18;0,61;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Билибина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449169629
"5607020";"Земельный участок";"14:27:008005";1392,99;"Договор купли-продажи";"06.2014";"07.2014";402756,47;289,13;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204845001";"Республика Саха (Якутия)";"Таттинский";;"Ытык-Кюель";"Макарова";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449169640
"11533014";"Земельный участок";"14:33:014001";2100;"Договор купли-продажи";"07.2011";"08.2011";366000,00;174,29;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258855001";"Республика Саха (Якутия)";"Чурапчинский";;"Туора-Кюель";"Молодежная";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449169662
"175480001";"Земельный участок";"14:36:106103";900;"Договор купли-продажи";"04.2014";"05.2014";2000000,00;2222,22;;"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Афганская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169674
"46384024";"Земельный участок";"14:11:020003";1210;"Договор купли-продажи";"03.2014";"03.2014";2180,54;1,80;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Советская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449169679
"4009043";"Земельный участок";"14:15:090003";70098;"Договор купли-продажи";"09.2014";"09.2014";1012,78;0,01;;"Земли сельскохозяйственного назначения";"Для ведения крестьянского (фермерского) хозяйства";;;"Без обременения";;;"98229000000";"Республика Саха (Якутия)";"Мегино-Кангаласский";;;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449169686
"39156023";"Земельный участок";"14:18:060004";1200;"Договор купли-продажи";"07.2013";"07.2013";100000,00;83,33;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235825001";"Республика Саха (Якутия)";"Намский";;"Намцы";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449169699
"31723031";"Земельный участок";"14:04:004002";1190;"Договор купли-продажи";"10.2013";"10.2013";409000,00;343,70;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98208832001";"Республика Саха (Якутия)";"Амгинский";;"Амга";"Матросова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449169705
"95719";"Земельный участок";"14:28:008003";306;"Договор купли-продажи";"08.2006";"08.2006";58,25;0,19;;"Земли населенных пунктов";"Для размещения объектов торговли";;;"Без обременения";;;"98250551000";"Республика Саха (Якутия)";"Томпонский";;"Хандыга";"Магаданская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449169731
"27431023";"Земельный участок";"14:18:100001";2512;"Договор купли-продажи";"08.2011";"08.2011";1884,00;0,75;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98235835001";"Республика Саха (Якутия)";"Намский";;"Партизан";"Новая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449169741
"6209016";"Земельный участок";"14:16:080201";1200;"Договор купли-продажи";"01.2014";"01.2014";1100000,00;916,67;;"Земли населенных пунктов";;;;"Ипотека";;;"98231850001";"Республика Саха (Якутия)";"Мирнинский";;"Арылах";"Мира";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449169748
"18709010";"Земельный участок";"14:21:010004";2000;"Договор купли-продажи";"01.2012";"02.2012";387640,30;193,82;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226805001";"Республика Саха (Якутия)";"Нюрбинский";;"Акана";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169759
"8094009";"Земельный участок";"14:26:012001";2092;"Договор купли-продажи";"03.2014";"03.2014";429408,50;205,26;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98248825001";"Республика Саха (Якутия)";"Сунтарский";;"Кемпендяй";"Бакулина";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449169762
"17087020";"Земельный участок";"14:27:004001";2822,77;"Договор купли-продажи";"02.2013";"03.2013";350000,00;123,99;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204855001";"Республика Саха (Якутия)";"Таттинский";;"Уолба";"Центральный";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169822
"27209";"Земельный участок";"14:26:011001";1400;"Договор купли-продажи";"10.2013";"10.2013";408960,50;292,11;;"Земли населенных пунктов";;;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Стаханова";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6449169826
"22559031";"Земельный участок";"14:04:012002";2438;"Договор купли-продажи";"07.2014";"08.2014";429408,00;176,13;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98208870001";"Республика Саха (Якутия)";"Амгинский";;"Чакыр 2-й";"Ленина";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449169841
"2063101";"Земельный участок";"14:36:106025";571;"Договор купли-продажи";"07.2011";"08.2011";9000000,00;15761,82;;"Земли населенных пунктов";;;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Гоголя";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6449169849
"3981501";"Земельный участок";"14:36:107054";1252;"Договор купли-продажи";"05.2014";"05.2014";6116448,00;4885,34;"1/8";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Автодорожная";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6449169854
"10482024";"Земельный участок";"14:11:020001";1261;"Договор купли-продажи";"09.2009";"09.2009";250000,00;198,26;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Парковая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169861
"18709010";"Земельный участок";"14:21:010004";2000;"Договор купли-продажи";"01.2012";"02.2012";387640,30;193,82;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226805001";"Республика Саха (Якутия)";"Нюрбинский";;"Акана";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449169869
"3915";"Земельный участок";"14:29:100002";1267;"Договор купли-продажи";"08.2013";"09.2013";4635330,30;3658,51;"1/6";"Земли населенных пунктов";;;;"Ипотека";;;"98252845001";"Республика Саха (Якутия)";"Усть-Алданский";;"Борогонцы";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6449169879
"24349016";"Земельный участок";"14:37:000223";595;"Договор купли-продажи";"11.2013";"11.2013";1200000,00;2016,81;;"Земли населенных пунктов";;;;"Ипотека";;;"98404000000";"Республика Саха (Якутия)";"Мирнинский";"Мирный";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169889
"17087020";"Земельный участок";"14:27:004001";2822,77;"Договор купли-продажи";"02.2013";"03.2013";350000,00;123,99;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204855001";"Республика Саха (Якутия)";"Таттинский";;"Уолба";"Центральный";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449169891
