"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"66106";"Земельный участок";"14:09:020001";1600;"Договор купли-продажи";"02.2012";"02.2012";359191,99;224,50;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98216809001";"Республика Саха (Якутия)";"Верхоянский";;"Бала";"Парковая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6449018574
"2104024";"Земельный участок";"14:11:020002";1536;"Договор купли-продажи";"04.2008";"04.2008";5850,36;3,81;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Энергетиков";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449018606
"109623";"Земельный участок";"14:18:060004";1500;"Договор купли-продажи";"08.2012";"08.2012";106000,00;70,67;"1/6";"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";0;;"98235825001";"Республика Саха (Якутия)";"Намский";;"Намцы";"Салбанская";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6449018607
"220020001";"Земельный участок";"14:36:105010";2531;"Договор купли-продажи";"07.2011";"07.2011";15110000,00;5969,97;;"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449018638
"138174001";"Земельный участок";"14:36:102055";742;"Договор купли-продажи";"04.2011";"05.2011";225000,00;303,23;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018643
"3037014";"Земельный участок";"14:33:013005";1000;"Договор купли-продажи";"02.2014";"02.2014";429408,50;429,41;"1/7";"Земли населенных пунктов";;;;"Ипотека";;;"98258870001";"Республика Саха (Якутия)";"Чурапчинский";;"Чурапча";"Музейная";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449018648
"20110002";"Земельный участок";"14:02:010747";723;"Договор купли-продажи";"08.2012";"09.2012";470000,00;650,07;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98203501000";"Республика Саха (Якутия)";"Алданский";"Алдан";;"Советская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018658
"63281015";"Земельный участок";"14:29:180001";2486;"Договор купли-продажи";"07.2014";"08.2014";430000,00;172,97;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"98252875001";"Республика Саха (Якутия)";"Усть-Алданский";;"Кылайы";"Гагарина";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449018675
"7656013";"Земельный участок";"14:15:150007";454;"Договор купли-продажи";"04.2008";"06.2008";350000,00;770,93;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98229815001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Майя";"Кооперативная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449018683
"34997010";"Земельный участок";"14:21:180002";1280;"Договор купли-продажи";"03.2013";"03.2013";408960,50;319,50;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226870001";"Республика Саха (Якутия)";"Нюрбинский";;"Чаппанда";"Федорова";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449018699
"50912001";"Земельный участок";"14:36:106014";600;"Договор купли-продажи";"10.2012";"10.2012";370000,00;616,67;"1/5";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Ильменская";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449018708
"11551024";"Земельный участок";"14:11:020002";1254;"Договор купли-продажи";"11.2012";"12.2012";500000,00;398,72;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Н.Бекасова";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018713
"22825021";"Земельный участок";"14:32:120101";1606;"Договор купли-продажи";"01.2010";"02.2010";398000,00;247,82;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244835001";"Республика Саха (Якутия)";"Хангаласский";;"Ой";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018719
"22209010";"Земельный участок";"14:21:150003";1500;"Договор купли-продажи";"05.2011";"06.2011";500000,00;333,33;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226855001";"Республика Саха (Якутия)";"Нюрбинский";;"Хатын-Сысы";"Молодежная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018728
"12383009";"Земельный участок";"14:26:018001";1420;"Договор купли-продажи";"05.2011";"06.2011";50000,00;35,21;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98248860001";"Республика Саха (Якутия)";"Сунтарский";;"Тойбохой";"Партизанская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449018733
"304131001";"Земельный участок";"14:36:107014";5459;"Договор купли-продажи";"06.2012";"01.2013";95629000,00;17517,68;;"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449018734
"1169495001";"Земельный участок";"14:36:106037";406;"Договор купли-продажи";"05.2015";"05.2015";1536000,00;3783,25;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Ново-Сайсарская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449018735
"3160601";"Земельный участок";"14:36:103013";364;"Договор купли-продажи";"09.2015";"09.2015";1900000,00;5219,78;;"Земли населенных пунктов";;;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Рыдзинского";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1998";"Не указан";"Не указан";"Сделка";6449018746
"1376167001";"Земельный участок";"14:36:106050";1060;"Договор купли-продажи";"07.2015";"07.2015";1828,50;1,73;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6449018747
"507511";"Земельный участок";"14:14:050011";1106;"Договор купли-продажи";"08.2013";"08.2013";2257200,00;2040,87;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Пионерская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6449018764
"7039003";"Земельный участок";"14:08:020003";300;"Договор купли-продажи";"11.2011";"11.2011";2640,00;8,80;;"Земли населенных пунктов";;;;"Без обременения";;;"98215551000";"Республика Саха (Якутия)";"Верхнеколымский";;"Зырянка";"Ленина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449018800
"30199010";"Земельный участок";"14:21:080002";1400;"Договор купли-продажи";"04.2013";"04.2013";408000,00;291,43;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226830001";"Республика Саха (Якутия)";"Нюрбинский";;"Бысыттах";"Ленина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449018806
"51718021";"Земельный участок";"14:32:070102";909;"Договор купли-продажи";"07.2013";"07.2013";2636,00;2,90;;"Земли населенных пунктов";;;;"Без обременения";;;"98244825002";"Республика Саха (Якутия)";"Хангаласский";;"Еланка";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449018839
