"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"878024";"Земельный участок";"14:11:020003";973;"Договор купли-продажи";"09.2007";"09.2007";5779,90;5,94;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Зеленая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448876493
"12980010";"Земельный участок";"14:21:180002";1500;"Договор купли-продажи";"11.2010";"11.2010";547240,00;364,83;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226870001";"Республика Саха (Якутия)";"Нюрбинский";;"Чаппанда";"Степанова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876532
"179786010";"Земельный участок";"14:21:110002";481;"Договор купли-продажи";"06.2015";"06.2015";450000,00;935,55;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Убаян";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6448876590
"64317014";"Земельный участок";"14:33:016001";1757;"Договор купли-продажи";"11.2014";"12.2014";430000,00;244,74;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258850001";"Республика Саха (Якутия)";"Чурапчинский";;"Харбала 1-я";;;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6448876600
"21944024";"Земельный участок";"14:11:020004";1200;"Договор купли-продажи";"03.2012";"04.2012";400000,00;333,33;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98220810003";"Республика Саха (Якутия)";"Горный";;"Май";"Эрэл";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448876635
"2390025";"Земельный участок";"14:13:100006";1372;"Договор купли-продажи";"04.2008";"05.2008";120000,00;87,46;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Алексеева";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876637
"30763001";"Земельный участок";"14:36:107033";1248;"Договор купли-продажи";"10.2013";"10.2013";6604815,00;5292,32;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448876655
"152266001";"Земельный участок";"14:36:102073";468;"Договор купли-продажи";"11.2014";"11.2014";1600000,00;3418,80;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448876657
"366596001";"Земельный участок";"14:36:106112";610;"Договор купли-продажи";"06.2013";"06.2013";352367,57;577,65;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448876671
"101661011";"Земельный участок";"14:14:070001";2102;"Договор купли-продажи";"03.2014";"03.2014";548734,40;261,05;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"98227828001";"Республика Саха (Якутия)";"Ленский";;"Натора";"Дальний";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6448876681
"13620005";"Земельный участок";"14:25:020001";500;"Договор купли-продажи";"05.2012";"05.2012";1195,75;2,39;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98246501000";"Республика Саха (Якутия)";"Среднеколымский";"Среднеколымск";;"Степанова-Ламутского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448876694
"31519013";"Земельный участок";"14:15:080002";1600;"Договор купли-продажи";"04.2012";"05.2012";364000,00;227,50;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98229851001";"Республика Саха (Якутия)";"Мегино-Кангаласский";;"Томтор";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448876717
"11016012";"Земельный участок";"14:23:210001";1885;"Договор купли-продажи";"07.2013";"07.2013";378947,00;201,03;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"98241885001";"Республика Саха (Якутия)";"Олекминский";;"Хоринцы";"Верхняя";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448876729
"102057014";"Земельный участок";"14:33:004001";2500;"Договор купли-продажи";"02.2015";"02.2015";400000,00;160,00;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258000000";"Республика Саха (Якутия)";"Чурапчинский";;"Толон (Бахсытского наслега)";"Солнечная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6448876736
"155440001";"Земельный участок";"14:36:106012";1289;"Договор купли-продажи";"08.2012";"08.2012";2500000,00;1939,49;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Ильменская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448876755
"7861009";"Земельный участок";"14:26:018001";1536;"Договор купли-продажи";"03.2012";"03.2012";494000,00;321,61;"1/8";"Земли населенных пунктов";;;;"Ипотека";;;"98248860001";"Республика Саха (Якутия)";"Сунтарский";;"Тойбохой";"Портовская";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876762
"14896025";"Земельный участок";"14:13:110003";3000;"Договор купли-продажи";"03.2014";"03.2014";550000,00;183,33;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98224819001";"Республика Саха (Якутия)";"Кобяйский";;"Кобяй";"Сметанина Т.Е.";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448876765
"11939031";"Земельный участок";"14:04:004005";1200;"Договор купли-продажи";"09.2009";"01.2010";456,00;0,38;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98208832001";"Республика Саха (Якутия)";"Амгинский";;"Амга";"Х.Т.Максимова";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448876781
"874056001";"Земельный участок";"14:35:106003";1113;"Договор купли-продажи";"02.2014";"02.2014";462,12;0,42;;"Земли населенных пунктов";;;;"Без обременения";;;"98401812001";"Республика Саха (Якутия)";;"Якутск";"Тулагино";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6448876782
"5916009";"Земельный участок";"14:26:011002";2494;"Договор купли-продажи";"04.2013";"05.2013";410000,00;164,39;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;;"Аэропортовская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876793
"20654025";"Земельный участок";"14:13:100005";1122;"Договор купли-продажи";"07.2013";"07.2013";179,52;0,16;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98224551000";"Республика Саха (Якутия)";"Кобяйский";;"Сангар";"Ленина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448876845
"8010010";"Земельный участок";"14:21:080002";3000;"Договор купли-продажи";"11.2012";"11.2012";359191,99;119,73;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226830001";"Республика Саха (Якутия)";"Нюрбинский";;"Бысыттах";"Ленина";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876847
"29314011";"Земельный участок";"14:14:050105";634;"Договор купли-продажи";"07.2010";"07.2010";10000,00;15,77;;"Земли сельскохозяйственного назначения";;;;"Ипотека";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448876860
"178504";"Земельный участок";"14:22:050002";754;"Договор купли-продажи";"03.2012";"03.2012";21606,79;28,66;;"Земли населенных пунктов";;;;"Без обременения";;;"98239551000";"Республика Саха (Якутия)";"Оймяконский";;"Усть-Нера";"Коммунистическая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448876865
