"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"36067023";"Земельный участок";"14:18:060001";1500;"Договор купли-продажи";"06.2015";"07.2015";434000,00;289,33;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98235825001";"Республика Саха (Якутия)";"Намский";;"Намцы";"Колхозная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449247053
"3614401";"Земельный участок";"14:36:106048";1179;"Договор купли-продажи";"10.2004";"10.2004";100,00;0,08;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Без обременения";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6449247068
"11255010";"Земельный участок";"14:21:110003";285;"Договор купли-продажи";"01.2015";"01.2015";400000,00;1403,51;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Лермонтова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449247078
"6844014";"Земельный участок";"14:33:016001";2800;"Договор купли-продажи";"02.2010";"03.2010";360000,00;128,57;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258850001";"Республика Саха (Якутия)";"Чурапчинский";;"Харбала 1-я";"Чаранская";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6449247080
"23079031";"Земельный участок";"14:04:012002";2234;"Договор купли-продажи";"03.2012";"04.2012";400000,00;179,05;"1/7";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98208870001";"Республика Саха (Якутия)";"Амгинский";;"Чакыр 2-й";"Молодежная";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449247082
"68518009";"Земельный участок";"14:26:011001";1200;"Договор купли-продажи";"06.2015";"07.2015";578914,80;482,43;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98248855001";"Республика Саха (Якутия)";"Сунтарский";;"Сунтар";"Кирова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449247083
"37533023";"Земельный участок";"14:18:110001";1540;"Договор купли-продажи";"11.2015";"12.2015";454000,00;294,81;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235840001";"Республика Саха (Якутия)";"Намский";;"Хонгор-Бие";;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449247084
"81575002";"Земельный участок";"14:02:100105";1180;"Договор купли-продажи";"10.2014";"10.2014";570000,00;483,05;"1/3";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98203570000";"Республика Саха (Якутия)";"Алданский";;"Нижний Куранах";"Новая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449247091
"3866701";"Земельный участок";"14:36:104047";693;"Договор купли-продажи";"09.2014";"09.2014";4958,19;7,15;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Без обременения";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское шоссе 11";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6449247117
"436717001";"Земельный участок";"14:35:112003";1500;"Договор купли-продажи";"09.2013";"09.2013";498,47;0,33;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449247160
"36101014";"Земельный участок";"14:33:013003";2420;"Договор купли-продажи";"10.2014";"10.2014";600000,00;247,93;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98258870001";"Республика Саха (Якутия)";"Чурапчинский";;"Чурапча";"Кун Дьирибинэ";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6449247173
"34345010";"Земельный участок";"14:21:130002";1500;"Договор купли-продажи";"06.2015";"06.2015";453026,00;302,02;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226845001";"Республика Саха (Якутия)";"Нюрбинский";;"Антоновка";"Новая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449247177
"101030021";"Земельный участок";"14:32:080101";1739;"Договор купли-продажи";"07.2015";"08.2015";425000,00;244,39;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244823001";"Республика Саха (Якутия)";"Хангаласский";;"Булгунняхтах";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449247181
"10588401";"Земельный участок";"14:35:108001";1371;"Договор купли-продажи";"04.2014";"04.2014";3800000,00;2771,70;"1/10";"Земли населенных пунктов";;;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";"Марха";"Аграрников";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449247196
"29538001";"Земельный участок";"14:36:107033";780;"Договор купли-продажи";"05.2014";"05.2014";429408,50;550,52;"1/4";"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Сергеляхское";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449247213
"2020901";"Земельный участок";"14:36:106012";777;"Договор купли-продажи";"09.2009";"09.2009";1500000,00;1930,50;;"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;"Ильменская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6449247264
"3824011";"Земельный участок";"14:14:050072";28;"Договор купли-продажи";"08.2009";"08.2009";200,47;7,16;;"Земли населенных пунктов";;;;"Без обременения";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Транспортная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449247266
"15412025";"Земельный участок";"14:13:070002";1531;"Договор купли-продажи";"03.2012";"03.2012";260,27;0,17;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98224845001";"Республика Саха (Якутия)";"Кобяйский";;"Чагда";"Новая";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6449247277
