"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"22938016";"Земельный участок";"14:16:080201";263;"Договор купли-продажи";"01.2013";"02.2013";425000,00;1615,97;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98231850001";"Республика Саха (Якутия)";"Мирнинский";;"Арылах";"Набережная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6448977134
"29761011";"Земельный участок";"14:14:050097";742;"Договор купли-продажи";"05.2014";"06.2014";3350000,00;4514,82;;"Земли населенных пунктов";;;;"Ипотека";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Дружбы";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448977139
"208705001";"Земельный участок";"14:36:108005";800;"Договор купли-продажи";"09.2014";"09.2014";600000,00;750,00;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448977160
"231524";"Земельный участок";"14:11:020002";1099;"Договор купли-продажи";"09.2007";"01.2008";500000,00;454,96;"1/3";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"С.Данилова";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6448977166
"119601009";"Земельный участок";"14:26:015001";3254;"Договор купли-продажи";"09.2015";"10.2015";453026,00;139,22;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"98248822001";"Республика Саха (Якутия)";"Сунтарский";;"Илимнир";"Сунтарская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6448977186
"27015008";"Земельный участок";"14:07:040003";948;"Договор купли-продажи";"12.2013";"01.2014";850000,00;896,62;;"Земли населенных пунктов";;;;"Ипотека";;;"98214812001";"Республика Саха (Якутия)";"Верхневилюйский";;"Верхневилюйск";"Советская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448977196
"24753024";"Земельный участок";"14:11:020001";1400;"Договор купли-продажи";"02.2013";"03.2013";500000,00;357,14;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";"Северная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448977202
"38455021";"Земельный участок";"14:32:080101";1051;"Договор купли-продажи";"09.2012";"09.2012";387640,00;368,83;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98244823001";"Республика Саха (Якутия)";"Хангаласский";;"Булгунняхтах";"Клубный";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448977210
"244510001";"Земельный участок";"14:36:106098";1015;"Договор купли-продажи";"12.2011";"12.2011";1123,50;1,11;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448977212
"7607012";"Земельный участок";"14:23:010003";939;"Договор купли-продажи";"08.2010";"09.2010";343378,80;365,69;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98241501000";"Республика Саха (Якутия)";"Олекминский";"Олекминск";;"Бекетова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448977224
