"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"4063010";"Земельный участок";"14:21:020002";2525;"Договор купли-продажи";"12.2011";"12.2011";633600,00;250,93;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98226810001";"Республика Саха (Якутия)";"Нюрбинский";;"Малыкай";"Октябрьская";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449105381
"9590031";"Земельный участок";"14:04:011002";2428;"Договор купли-продажи";"05.2011";"05.2011";365000,00;150,33;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98208865001";"Республика Саха (Якутия)";"Амгинский";;"Сулгаччы";"Лесная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449105428
"10414101";"Земельный участок";"14:35:111001";1478;"Договор купли-продажи";"06.2006";"06.2006";100,00;0,07;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6449105437
"3341023";"Земельный участок";"14:18:060002";1537;"Договор купли-продажи";"05.2013";"06.2013";450000,00;292,78;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98235825001";"Республика Саха (Якутия)";"Намский";;"Намцы";"Советская";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6449105438
"29869016";"Земельный участок";"14:37:000233";424;"Договор купли-продажи";"07.2015";"07.2015";2000000,00;4716,98;;"Земли населенных пунктов";;;;"Ипотека";;;"98404000000";"Республика Саха (Якутия)";"Мирнинский";"Мирный";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6449105441
"8499006";"Земельный участок";"14:09:090001";900;"Договор купли-продажи";"09.2015";"09.2015";2020044,00;2244,49;"1/7";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98216848001";"Республика Саха (Якутия)";"Верхоянский";;"Суордах";"60 лет Победы";;7;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6449105443
"28765011";"Земельный участок";"14:14:050093";649;"Договор купли-продажи";"11.2009";"11.2009";3473,00;5,35;;"Земли населенных пунктов";;;;"Без обременения";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Калинина";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449105463
"1220955001";"Земельный участок";"14:35:106004";1000;"Договор купли-продажи";"10.2014";"10.2014";2281,76;2,28;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6449105466
"3422301";"Земельный участок";"14:35:111001";1559;"Договор купли-продажи";"10.2015";"10.2015";1785000,00;1144,96;;"Земли населенных пунктов";;;;"Ипотека";0;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6449105488
"8325020";"Земельный участок";"14:27:011001";2682,51;"Договор купли-продажи";"09.2013";"10.2013";393239,42;146,59;"1/5";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204850001";"Республика Саха (Якутия)";"Таттинский";;"Кыйы";"Эртюкова С.И.";;10;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6449105502
