"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"7406008";"Земельный участок";"14:07:080001";674;"Договор купли-продажи";"12.2008";"12.2008";39754,13;58,98;;"Земли населенных пунктов";;;;"Без обременения";;;"98214829001";"Республика Саха (Якутия)";"Верхневилюйский";;"Харыялах";"Советская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448680894
"121352009";"Земельный участок";"14:26:004001";1500;"Договор купли-продажи";"06.2015";"07.2015";435000,00;290,00;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"98248870001";"Республика Саха (Якутия)";"Сунтарский";;"Шея";"Школьная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6448680900
"28606011";"Земельный участок";"14:14:050094";669;"Договор купли-продажи";"11.2009";"11.2009";212,04;0,32;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Островского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448680948
"19550042";"Земельный участок";"14:35:107001";1201;"Договор купли-продажи";"04.2013";"04.2013";841,00;0,70;;"Земли населенных пунктов";;;;"Без обременения";;;"98401554000";"Республика Саха (Якутия)";;"Якутск";"Жатай";"Комсомольская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448681035
"21824024";"Земельный участок";"14:11:010002";43414;"Договор купли-продажи";"01.2012";"01.2012";3733,60;0,09;;"Земли сельскохозяйственного назначения";"Для ведения крестьянского (фермерского) хозяйства";;;"Без обременения";;;"98220000000";"Республика Саха (Якутия)";"Горный";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448681045
"39401011";"Земельный участок";"14:14:050011";454;"Договор купли-продажи";"05.2011";"05.2011";1421,54;3,13;;"Земли населенных пунктов";;;;"Без обременения";;;"98227501000";"Республика Саха (Якутия)";"Ленский";"Ленск";;"Пионерская";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448681046
"40193021";"Земельный участок";"14:32:120101";794;"Договор купли-продажи";"10.2011";"11.2011";350000,00;440,81;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98244835001";"Республика Саха (Якутия)";"Хангаласский";;"Ой";"Горького";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6448681047
"8576007";"Земельный участок";"14:10:010005";900;"Договор купли-продажи";"01.2013";"01.2013";3000000,00;3333,33;;"Земли населенных пунктов";"Для размещения объектов, характерных для населенных пунктов";;;"Без обременения";;;"98218501000";"Республика Саха (Якутия)";"Вилюйский";"Вилюйск";;"Свидерского";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681049
"1139024";"Земельный участок";"14:11:020001";2218;"Договор купли-продажи";"07.2012";"07.2012";600000,00;270,51;"1/5";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98220810001";"Республика Саха (Якутия)";"Горный";;"Бердигестях";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448681055
"27733010";"Земельный участок";"14:21:110002";800;"Договор купли-продажи";"12.2009";"08.2010";300000,00;375,00;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Чернышевского";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448681068
"25800011";"Земельный участок";"14:14:100011";2944;"Договор купли-продажи";"01.2011";"01.2011";352918,42;119,88;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98227000000";"Республика Саха (Якутия)";"Ленский";;"Чамча";"Интернациональная";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448681071
"38340001";"Земельный участок";"14:35:206001";1345;"Договор купли-продажи";"12.2010";"12.2010";350000,00;260,22;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";"Намцыр";;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6448681079
"25800011";"Земельный участок";"14:14:100011";2944;"Договор купли-продажи";"01.2011";"01.2011";352918,42;119,88;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98227000000";"Республика Саха (Якутия)";"Ленский";;"Чамча";"Интернациональная";;6;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6448681124
"3690501";"Земельный участок";"14:35:107001";598;"Договор купли-продажи";"02.2015";"02.2015";364,78;0,61;;"Земли населенных пунктов";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";0;;"98401554000";"Республика Саха (Якутия)";;"Якутск";"Жатай";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6448681154
"9795021";"Земельный участок";"14:32:170102";991;"Договор купли-продажи";"06.2010";"06.2010";324000,00;326,94;"1/4";"Земли населенных пунктов";"Для объектов жилой застройки";;;"Ипотека";;;"98420000000";"Республика Саха (Якутия)";"Хангаласский";"Покровск";;"Ярославского";;9;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681179
"30737020";"Земельный участок";"14:27:012001";3470;"Договор купли-продажи";"02.2014";"02.2014";429408,50;123,75;"1/6";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98204835001";"Республика Саха (Якутия)";"Таттинский";;"Черкех";"П.Н.Сокольникова";;12;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448681190
"263105001";"Земельный участок";"14:36:102053";847;"Договор купли-продажи";"04.2012";"04.2012";1253,22;1,48;;"Земли населенных пунктов";;;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6448681202
"59169001";"Земельный участок";"14:36:107045";1316;"Договор купли-продажи";"10.2013";"10.2013";2199,01;1,67;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681219
"12865029";"Земельный участок";"14:31:040001";2000;"Договор купли-продажи";"01.2014";"03.2014";399395,64;199,70;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98256820001";"Республика Саха (Якутия)";"Усть-Янский";;"Тумат";;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6448681221
"11551010";"Земельный участок";"14:21:110002";1169;"Договор купли-продажи";"07.2012";"07.2012";315000,00;269,46;"1/3";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98409000000";"Республика Саха (Якутия)";"Нюрбинский";"Нюрба";;"Буденного";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681248
"6286019";"Земельный участок";"14:28:001002";1900;"Договор купли-продажи";"01.2015";"02.2015";450000,00;236,84;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"98250805001";"Республика Саха (Якутия)";"Томпонский";;"Крест-Хальджай";"В.Винокурова";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681295
"63787001";"Земельный участок";"14:36:106099";1300;"Договор купли-продажи";"05.2013";"05.2013";2000000,00;1538,46;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"98401000000";"Республика Саха (Якутия)";;"Якутск";;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6448681334
